AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4
NM_017847	ODR4	38.0	4.05927725183	70.0	6.543269631139999	63.0	5.50702282627	38.0	2.44329417305	48.0	2.63316491169
NM_001003803	ATP5S	38.0	8.55079235917	51.0	10.0421013089	41.0	7.549493740750001	33.0	4.46954946496	21.0	2.42668699182
NM_001003800	BICD2	944.0	53.601228640100004	1126.0	55.9464841475	1067.0	49.5767871386	711.0	24.299615145500002	752.0	21.9276602946
NM_016649	ESF1	19.0	1.0839032568	53.0	2.6457234600099997	33.0	1.54050129921	29.0	0.995776705382	27.0	0.7909925405930001
NM_016647	THEM6	174.0	40.464993707800005	161.0	32.763309421	124.0	23.5973439552	65.0	9.09851739714	69.0	8.240451794510001
NM_016644	PRR16	33.0	5.68776109894	22.0	3.31804098316	18.0	2.5386984660099996	14.0	1.4523874470299998	15.0	1.32767069461
NM_001143989	NBPF4	2.0	0.152126772884	1.0	0.0665590807549	5.0	0.311212383679	1.0	0.045782837029	1.0	0.0390613600293
NM_016640	MRPS30	315.0	34.796406227199995	312.0	30.1585245726	296.0	26.7563432266	216.0	14.3616597684	202.0	11.4590050679
NM_003279	TNNC2	76.0	22.943740988600002	90.0	23.775234374	68.0	16.798509932400002	37.0	6.72325227253	24.0	3.72077650565
NM_001304467	EEF1AKMT2	60.0	13.6274310102	53.0	10.5334410651	46.0	8.54932411763	38.0	5.19485443336	27.0	3.1491852550700004
NM_001080825	TMEM120B	36.0	5.14635924032	42.0	5.25386061559	46.0	5.38104517992	23.0	1.9790304582799998	20.0	1.46824759169
NM_001008781	FAT3	2135.0	22.7666994085	2538.0	23.682386815500003	1734.0	15.1308210899	1261.0	8.09364823134	1123.0	6.149696088840001
NM_002223	ITPR2	27.0	0.485685272495	31.0	0.487960337037	21.0	0.309116134462	11.0	0.119099763685	9.0	0.0831391123348
NM_001253384	RPL15	138.0	45.9412434467	130.0	37.8702934131	145.0	39.5005252189	82.0	16.4310211962	83.0	14.189707889500001
NM_001145313	FSD1L	28.0	2.5629493601099997	28.0	2.2427025854400005	24.0	1.7976471247099999	22.0	1.2120812108399999	28.0	1.3161692159
NM_003363	USP4	72.0	3.63021191226	115.0	5.07374901377	85.0	3.506950336	72.0	2.18503813904	87.0	2.25263297522
NM_207118	GTF2H5	30.0	20.2518766401	34.0	20.0842026178	21.0	11.6004416016	9.0	3.6569041077	18.0	6.240052264680001
NM_001282735	SPATS2L	1858.0	161.551284998	2160.0	164.342586084	1950.0	138.74282314200002	1303.0	68.19243008699999	1044.0	46.6162043959
NM_001007531	NKAPL	2.0	0.241213419039	2.0	0.211073213908	1.0	0.09869216534530001	4.0	0.290374519718	2.0	0.123872005254
NM_001282730	SUPT7L	183.0	21.536620388299998	217.0	22.3469293335	205.0	19.7420175303	156.0	11.0504027274	115.0	6.950179277849999
NM_004109	FDX1	79.0	20.755436816099998	66.0	15.1733117392	58.0	12.469354988	49.0	7.74868329847	40.0	5.396801958639999
NM_004101	F2RL2	28.0	3.62913629391	35.0	3.96958357622	28.0	2.96971305002	14.0	1.09219536016	14.0	0.931847804859
NM_007101	SARDH	58.0	3.0675312604	58.0	2.6842357463999997	67.0	2.89965958269	29.0	0.9231792741949999	32.0	0.8691258867020001
NM_007100	ATP5ME	180.0	124.98301012200001	170.0	103.29018489100001	176.0	100.00054148	100.0	41.7931898022	52.0	18.541869586500002
NM_181435	C1QTNF3	4.0	0.607556299204	3.0	0.398730493147	4.0	0.497161782927	2.0	0.182845205385	1.0	0.07800065330849999
NM_000485	APRT	451.0	121.108460085	441.0	103.6258696	371.0	81.5235453993	234.0	37.821682263	203.0	27.994046623899997
NM_007108	ELOB	767.0	313.274407724	828.0	295.931740796	764.0	255.34897624	442.0	108.66229348600001	341.0	71.5246326809
NM_016643	ZNF771	192.0	29.3461155842	157.0	20.9981341465	132.0	16.5095233576	85.0	7.81979494727	63.0	4.944947077669999
NM_001350532	SNX14	173.0	8.686548740689998	247.0	10.8524993727	158.0	6.49186460351	117.0	3.53601471571	100.0	2.5785339936700002
NM_001350531	LARP1B	12.0	0.918510310608	17.0	1.1386319594299998	16.0	1.0021528852700001	19.0	0.875353424204	8.0	0.314459326724
NM_001350530	MIER1	195.0	15.7178744073	267.0	18.832246177200002	181.0	11.938478634800001	186.0	9.0240021762	170.0	7.03687485901
NM_014177	TIMM21	90.0	17.567892989	109.0	18.6180985288	89.0	14.2160317046	65.0	7.63690817671	41.0	4.109913941399999
NM_020992	PDLIM1	12.0	1.76743650678	21.0	2.70653425652	12.0	1.44628882306	11.0	0.9751744287190001	8.0	0.6050959771809999
NM_005802	TOPORS	191.0	8.875201005589998	250.0	10.1652133371	135.0	5.133219173630001	110.0	3.0765541250200004	109.0	2.60101604914
NM_003824	FADD	146.0	33.9533855249	149.0	30.321323625599998	101.0	19.2204172538	61.0	8.53860863424	50.0	5.97134188008
NM_003825	SNAP23	103.0	23.6144523842	133.0	26.682342434499997	94.0	17.6351726774	79.0	10.9017141324	51.0	6.004578594319999
NM_003826	NAPG	100.0	15.5285955068	127.0	17.2570897141	86.0	10.928028966600001	75.0	7.010039823060001	69.0	5.5024103036800005
NM_003827	NAPA	432.0	70.9363030423	463.0	66.5269255233	452.0	60.7343583468	271.0	26.7843517077	228.0	19.2261069777
NM_003820	TNFRSF14	9.0	1.54028357545	9.0	1.3478213852899998	15.0	2.1006835898299996	4.0	0.412045533261	9.0	0.7909925405930001
NM_003821	RIPK2	95.0	8.534986828010002	95.0	7.46851940338	86.0	6.322501047209999	57.0	3.08234431259	62.0	2.8605045501700004
NM_003795	SNX3	236.0	70.37216520850001	252.0	65.7538383791	226.0	55.14530696520001	122.0	21.8965546571	120.0	18.375614030999998
