Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005524~ATP binding	104	12.729498164014688	3.215126062482572E-7	ADCY7, RPS6KB2, KIFC3, KIF13A, MAP3K6, MAP3K4, DHX34, INSR, EGFR, TYRO3, MAGI3, CSNK1G1, WNK1, ABCC10, WNK2, NAV3, MARK4, MAP4K4, MAP4K5, BAZ1B, NAV2, FBXO18, NEK4, EIF2AK4, KIF26B, SMARCA4, FGFR1, GCLC, GNE, ERBB2, BMPR2, MAPKAPK2, ABCA3, EPHB4, LMTK2, DDX41, RECQL4, TAF1, KIF3B, MOCS3, TAOK2, ATP13A2, GLYCTK, ATP13A1, ULK1, RAD54L2, MYO19, GRK2, MYLK, CACNA1B, PIP4K2B, BCKDK, SEPHS1, TTLL5, HELZ, TTLL12, CAMKK2, AKT1, NOD1, EEF2K, CDK12, CSK, DYNC1H1, MDN1, IP6K3, CDK13, AKT2, IRAK1, MINK1, PKN1, PI4KB, PRKCE, TYK2, TOR2A, HIPK3, ERN1, KSR1, SRCAP, UBE2S, WRNIP1, MKNK2, TRIB3, BMS1, IGF1R, CHD8, MAP3K3, DGKD, SPEG, TAP1, CERK, ERCC3, EHD3, TRIP13, CHD3, CNNM2, AXL, NADK, PAPOLA, MAPK12, ADCY9, FYN, DGKZ, TEP1, ABCC5	709	1398	15720	1.6494246263552	2.491412690232009E-4	2.491412690232009E-4	4.914631114183443E-4
GOTERM_MF_DIRECT	GO:0005515~protein binding	438	53.61077111383109	3.925909625464916E-6	LTBP2, CROCC, PGF, EHHADH, RUSC2, ANKLE2, KIFC3, BRPF1, MAP3K4, JAGN1, CCAR1, TYRO3, MAGI3, TTC7B, MECP2, ZHX3, ESPL1, ISG20L2, PTPRO, MARK4, RPTOR, PITPNM1, FAAP100, BACE1, UNC13B, ORAI2, MGAT5B, GNAI2, CCDC92, GNAI1, ERBB2, MTX2, NIFK, ZNF232, PRRC2A, PRRC2B, MYBL2, TEN1, ARFGEF2, SCRIB, ATN1, IQSEC1, RECQL4, ZNF398, DVL3, KIF3B, SFMBT2, FNIP2, DVL1, SYNE1, WDR62, PKP4, MZF1, SMURF2, RAD54L2, SLC9A1, TAF1C, BCKDK, SEPHS1, CRNKL1, RNF185, PWWP2B, PHF20, DAXX, GTSE1, FBXL19, POMGNT1, NOD1, MGRN1, SPG21, ZNF490, BRD9, HYAL2, SH3PXD2A, ZC3H7B, NECTIN1, TLE1, ZNF687, PI4KB, GTF2H1, SRGAP3, USP21, ZNF746, KSR1, CLOCK, ZNF276, APC2, HIST1H2AG, WRNIP1, MKNK2, PLEKHG4, MMACHC, DGKD, PER2, USP37, TCEA2, CERK, TBC1D1, FBXW11, TRIP13, BRD2, CNST, AXL, LRRC45, NADK, AP5B1, WDR26, DGKZ, WDR24, ZNF764, USP42, MTSS1, XPO6, RBM15B, EIF5, GNA12, JAG2, IL17RA, TGFB1, IFT122, PDE4A, PUM3, FBXO22, INSR, EGFR, HDAC10, MTA1, STIM1, DLL1, ARID1A, HIF1A, KDM2B, KDM2A, FBXO18, MGA, SPATA13, CRACR2A, SMARCA4, PHKA2, ACHE, CAMTA2, BMPR2, CXXC5, MAPKAPK2, NR2C2, PEG10, NIPBL, DOCK1, FBXW5, JUND, DDX41, TRAF6, PALB2, FAM160A2, TAF1, VAC14, EHMT1, TAF6, SMG5, GAREM1, VAV2, UIMC1, GLYCTK, HDAC4, TSC2, CACNA1B, LRRC8A, E2F5, YLPM1, MIGA2, ZKSCAN5, LRRFIP2, CDK5RAP2, KDM5A, CCDC106, KMT5A, SSBP4, PKN1, BANP, IRF2BP1, PRPF6, NCOA1, NCOA3, DEF6, ZFYVE26, NCOA6, ERN1, MCC, MAPRE2, INPP4A, EPN1, STON2, PHLPP1, KMT2D, APH1B, EGLN2, NFYB, PRDM16, STUB1, IGF1R, CHD8, PRPF8, C1QTNF1, NEDD4L, UBTD1, INPP5A, EHD3, NFATC1, CHD3, CHDH, SLC12A2, NF1, WBP1L, PPP1R9A, SNX33, ALKBH3, TBL1X, TMEM19, UTRN, RNF216, UHRF1BP1, ERLEC1, ZNRF3, KIF13A, HOOK2, PICALM, RBM8A, WWP1, C7ORF49, TMUB1, AFDN, RARA, HTRA3, FTL, RARG, POLG, CIZ1, WNK1, VASH1, PRDM4, BAZ1B, NAV2, TBRG1, PRDM5, PEX26, TGFBRAP1, SUPT6H, KAZN, TICRR, ASAP2, DAG1, ASAP1, OCRL, EPHB4, LHX8, TBKBP1, MOCS3, MAML1, ATP13A2, NOTCH3, RNF8, NOTCH2, POLRMT, SEMA6A, RABEP1, EPS8, ETS2, GRK2, NCOR1, NCOR2, JPH2, GOLGA1, DYNC1H1, GOLGA3, INPPL1, MBD4, POLR1B, RAB11FIP4, SENP3, MED8, SDCCAG3, SRCAP, ADAM15, THAP7, CEP120, FAM69B, PPFIA1, ZBTB17, ZBTB18, SLC19A2, PGBD1, MORC4, KLC1, SPEG, FAT1, RBSN, AGO1, SPATA2, APBA3, MLLT1, CC2D1A, ZWILCH, FYCO1, BCL9, BAIAP2L1, TBX2, TECPR2, FZD1, SPSB4, AFF1, FZD4, ITPR1, MICALL1, PRELID1, PAPOLA, TJP1, UBTF, MAPK12, FYN, CDON, SVIL, KREMEN1, PTCH1, TMTC2, F2RL2, STIL, MCM10, TBC1D16, ROBO1, TBC1D14, SPRED2, PDGFC, ITCH, PAG1, C2CD3, CSNK1G1, MADD, TRIM41, SECISBP2, GSE1, TNKS2, SUZ12, TNS3, MAP4K4, MAP4K5, SLU7, CLIP1, RNF24, AKAP6, CLIP4, ERC1, FGFR1, TNFAIP8L1, GNE, CEP95, SNX8, CCDC14, ELK1, ITGB5, KEAP1, ELK3, TRRAP, UBAC1, RASAL2, BLOC1S2, LMTK2, SSX2IP, PLXND1, SETDB1, PTPN9, MMADHC, HTT, TXNDC12, UCP2, ULK1, SPTBN1, KCTD15, CPNE2, SCARA3, PDCD6, MYLK, GPATCH8, PIP4K2B, TLN2, HPS3, FOXK2, NCS1, CBFA2T2, LARP1, AKT1, PLCB4, PCGF3, HPSE, KLHL22, CDK12, NCKIPSD, CSK, MAPKBP1, MDN1, CDK13, AKT2, IRAK1, REV1, RABL6, RALBP1, MINK1, TBCEL, PRKCE, EIF4G1, TYK2, ARHGAP32, EYA1, EML1, CRKL, SBF2, PPP4R2, GLIS2, TRIB3, HCFC1, POM121, MAP3K3, CENPA, TAP1, ERCC3, NEFL, GEMIN5, NACC2, DTX3, TMBIM4, NFASC, FRMPD1, ISOC2, TUBGCP2, PSMG2, EVI5L, MAPK8IP1, RNF40, F2R	709	8412	15720	1.154466015705953	0.003037961958450297	0.0015201363865420259	0.0060009780254444145
GOTERM_MF_DIRECT	GO:0005089~Rho guanyl-nucleotide exchange factor activity	13	1.591187270501836	9.3301284978755E-5	FGD1, ABR, ARHGEF25, VAV2, MCF2L, PLEKHG4, PLEKHG3, DOCK1, RASGRF2, TIAM2, ARHGEF40, SPATA13, ARHGEF10L	709	73	15720	3.948451417199606	0.06975926296546742	0.02381577614924668	0.14252535435698155
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	27	3.3047735618115053	1.2240994032954847E-4	TBC1D8, RALGAPB, ASAP2, ASAP1, OCRL, TBC1D16, RASAL2, DOCK1, TIAM2, TBC1D14, ARHGAP42, DEPDC1B, RASA3, TBC1D1, ARHGEF10L, RASA2, ABR, RALBP1, NF1, ARHGAP29, ARHGAP32, RABEP1, SIPA1L1, TSC2, SRGAP3, EVI5L, SYNGAP1	709	260	15720	2.3024845394379954	0.09051203222367665	0.023439307648468355	0.18695234088721424
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	32	3.9167686658506726	1.2815694431191508E-4	ERBB2, MKNK2, TRIB3, RPS6KB2, MAPKAPK2, AKT1, MAP3K6, MAP3K4, MAP3K3, EEF2K, CDK12, ERCC3, CDK13, AKT2, EGFR, IRAK1, CSNK1G1, TAOK2, WNK1, PKN1, MINK1, PRKCE, GTF2H1, TYK2, MAP4K4, MAP4K5, MAPK12, HIPK3, GRK2, NEK4, KSR1, EIF2AK4	709	336	15720	2.1116260326415475	0.0945543239382326	0.01966957850383566	0.19572150235268593
GOTERM_MF_DIRECT	GO:0016301~kinase activity	24	2.937576499388005	1.537668468777835E-4	IRAK1, TAF1, BCKDK, MAGI3, SGMS2, GNE, ERBB2, WNK1, TRIB3, AKAP10, SGMS1, TRRAP, PI4KB, AKT1, EPS8, DGKD, HMGXB3, DGKZ, AKAP6, MAPK8IP1, CERK, CSK, MAPKBP1, MYLK	709	220	15720	2.4187716373894093	0.11235063163774262	0.019667106972877324	0.23479004486013366
GOTERM_MF_DIRECT	GO:0016922~ligand-dependent nuclear receptor binding	7	0.8567931456548347	1.840448603388142E-4	NCOA1, NCOA3, SMARCD3, JUND, ARID1A, NCOR1, NCOR2	709	20	15720	7.760225669957687	0.1329406880355235	0.02017203688267455	0.2809614680755246
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	118	14.443084455324357	4.2757251290410263E-4	ADCY7, GNA12, NT5DC2, RNF217, RNF216, MCM10, BRPF1, MAP3K4, IDS, PDE4A, PDE4B, ZNF106, ZNF445, ZNF45, RREB1, TRABD2A, ZHX3, TNKS2, SUZ12, MGAT1, TNS3, PITPNM1, PRDM4, PRDM5, CLIP1, UNC13B, FGD1, EXTL3, MGAT5B, GNAI2, GNE, ASAP2, ZSCAN5A, BMPR2, ZNF232, ASAP1, ZNF618, TMEM129, ZNF696, GALNS, CASZ1, ZNF74, ZNF598, DDX41, ZNF398, MGAT4B, MOCS3, OSGEP, ZBTB46, ZNF839, ZNF521, VAV2, ATP13A2, ZNF629, ATP13A1, PDE7A, MZF1, GPATCH8, MYLK, KDM6A, HELZ, PHF20, CBFA2T2, ZKSCAN5, PCGF3, ZNF490, CSK, REV1, NRXN2, ZC3H7B, ADIPOR2, ZNF142, ZNF687, IRF2BP1, POLR1B, ARHGAP29, PRKCE, EYA1, CHSY3, ZFYVE26, USP21, ZNF746, KSR1, ADAM12, ADAM15, ZNF276, PHLPP1, GLIS3, THAP7, THAP4, WRNIP1, GLIS2, ZBTB12, MKNK2, PRDM16, ZBTB17, ZBTB18, KIN, HIC2, MAP3K3, DGKD, RBSN, ZNF608, RBM27, RASA3, ZNF562, FYCO1, ZSCAN29, RASA2, NADK, POLR3A, ZNF668, RUFY2, ADCY9, FYN, DGKZ, ZNF764, REPIN1	709	1929	15720	1.356301013189672	0.28211045568813686	0.0405834550595755	0.6515950568832807
GOTERM_MF_DIRECT	GO:0042826~histone deacetylase binding	14	1.7135862913096693	5.38327930879156E-4	CAMTA2, NACC2, SMG5, HDAC10, MECP2, PKN1, UHRF1BP1, HDAC4, HIF1A, NIPBL, RARA, TRAF6, NCOR1, NCOR2	709	100	15720	3.104090267983075	0.3411876160200631	0.04530990414095726	0.8197314910340703
GOTERM_MF_DIRECT	GO:0048365~Rac GTPase binding	8	0.9791921664626682	9.71233131696836E-4	DVL3, EPS8, RALBP1, SRGAP3, PKN1, MTSS1L, OCRL, DVL1	709	36	15720	4.9271274094969435	0.5290820670920562	0.0725414207847318	1.47437171719631
