Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032981~mitochondrial respiratory chain complex I assembly	23	1.609517144856543	3.5494255531381387E-11	NDUFB4, NDUFB11, NDUFA2, NDUFB10, NDUFB7, AIFM1, NDUFA9, NDUFB8, NDUFA6, NDUFAB1, TIMM21, NDUFAF3, NDUFB2, NDUFV3, NUBPL, NDUFS7, NDUFS6, NDUFV1, FOXRED1, ACAD9, NDUFS3, NDUFS2, NDUFS1	1274	53	15647	5.329833239536744	1.28950689792795E-7	1.28950689792795E-7	6.527598461758544E-8
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	19	1.3296011196641007	1.1606195519651664E-9	NDUFA4, NDUFB4, NDUFB11, NDUFA2, NDUFB10, NDUFB7, NDUFA9, NDUFB8, NDUFA6, NDUFAB1, COQ9, NDUFB2, NDUFV3, NDUFS7, NDUFS6, NDUFV1, NDUFS3, NDUFS2, NDUFS1	1274	42	15647	5.556047693802796	4.216522121236466E-6	2.1082632830626835E-6	2.1344451095473005E-6
GOTERM_BP_DIRECT	GO:0006457~protein folding	38	2.6592022393282013	1.494505916603722E-8	TMX1, FKBP8, GRPEL1, GANAB, TXN2, FKBP4, LMAN2L, PDIA6, CCT2, CALR, PRKCSH, CANX, AIP, TTC1, NUDCD3, DNAJB11, PDRG1, DNAJA3, DNAJA2, ERP29, AARS, DNLZ, CLPX, CCT7, PPIF, HSPBP1, ATF6, PFDN1, GNB1, PFDN5, TXNDC5, PPID, TBCD, PDCL, SIL1, DNAJB2, FKBP10, DNAJB6	1274	167	15647	2.794658720236137	5.4293926475157406E-5	1.8098303038338592E-5	2.7484806131017336E-5
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	43	3.009097270818754	2.8890231359201778E-8	SRSF1, RALY, POLR2H, POLR2G, ZMAT5, TRA2B, TRA2A, SYNCRIP, SF3B5, POLR2D, BUD31, NONO, BUD13, GPKOW, METTL3, FRG1, HNRNPF, PCBP2, CDC40, NUDT21, HNRNPD, DHX15, DBR1, HNRNPC, SNRNP70, GEMIN6, PRPF31, EFTUD2, ALYREF, HNRNPA2B1, PTBP1, ELAVL1, SF3A2, HNRNPR, SF3A1, SRSF3, SRSF5, METTL14, SRSF9, RBMX2, SNRNP40, SNRPF, HNRNPH1	1274	208	15647	2.5390238195870065	1.0495270397525847E-4	2.6239208719913698E-5	5.313075717161553E-5
GOTERM_BP_DIRECT	GO:0070125~mitochondrial translational elongation	25	1.749475157452764	4.02290786350231E-8	MRPL53, MRPS36, TUFM, MRPS35, MRPL52, MRPL4, MRPS14, MRPS23, MRPS22, MRPS25, MRPS11, MRPS6, MRPL30, MRPS30, MRPL24, MRPL11, MRPL22, MRPL21, MRPS18B, MRPS18A, MRPL54, MRPL19, MRPL49, MRPL55, DAP3	1274	85	15647	3.612291070274263	1.4614156586123528E-4	2.9230021910686688E-5	7.398352658283258E-5
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	50	3.498950314905528	4.087525022467741E-8	ZC3HAV1, CHMP5, PDLIM5, RPL15, CAPZA1, RPS2, PRDX1, PKM, EFHD2, SND1, LRRC59, DBNL, BSG, RAN, LYPLA2, EIF2S3, KRT18, UBFD1, EEF1G, EEF1D, EPS8L1, ADD1, SH3GL1, YWHAZ, PPME1, GIPC1, TAGLN2, ESYT2, PDXDC1, RACK1, PFN1, ATXN2L, DDX3X, CCS, PCMT1, EMD, ENO1, TBC1D10A, CBL, STAT1, GCN1, PPP1R13L, PARK7, RPL29, CORO1B, LASP1, EIF4H, TMPO, PTPN1, PAICS	1274	265	15647	2.317318799798584	1.484887614080499E-4	2.4749658214751058E-5	7.517187181615981E-5
GOTERM_BP_DIRECT	GO:0070126~mitochondrial translational termination	24	1.6794961511546536	1.8111311411121022E-7	MRPL53, MRPS36, MRPS35, MRPL52, MRPL4, MRPS14, MRPS23, MRPS22, MRPS25, MRPS11, MRPS6, MRPL30, MRPS30, MRPL24, MRPL11, MRPL22, MRPL21, MRPS18B, MRPS18A, MRPL54, MRPL19, MRPL49, MRPL55, DAP3	1274	85	15647	3.4677994274632926	6.577675789671833E-4	9.399329706338833E-5	3.3307674279781097E-4
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	78	5.458362491252624	1.638627771191232E-6	CYB5R3, MRPS36, LDHB, PTGES2, UQCRC1, GMPR2, PGD, PRDX4, PRDX5, GFER, PRDX2, PRDX1, NDUFS7, GSR, PECR, P4HA2, AGPS, P4HA1, AKR7A2, VKORC1, SPR, ASPH, LOXL2, NQO1, ACADM, AIFM1, CYB5B, TECR, VAT1, COQ6, RRM2, CYBRD1, TXNRD2, ALDH9A1, UQCRB, HIGD2A, HSD17B10, TMX1, GLRX5, SORD, ME2, ALDH18A1, TXN2, FDX1, IFI30, ALDH1A2, CBR1, GSTK1, HAAO, PNPO, CCS, KDM3B, APEX1, BCKDHA, GPD2, GDI1, ALKBH7, PAOX, PYROXD2, NDUFA6, DHRS11, FAM213B, FADS2, AAED1, CYB561, SOD2, BLVRA, SDHA, CYBA, NXN, BLVRB, PHGDH, FOXRED1, SH3BGRL3, GLYR1, DCXR, RETSAT, RDH13	1274	550	15647	1.7417810760667902	0.005935454745480961	7.438656409297639E-4	0.003013486276204347
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	17	1.1896431070678797	4.7398969116299965E-6	NDUFA4, COX11, SLC9A7, COX7A2, UQCRC1, COX10, COX8A, COX4I1, ATP6V1G1, COX7A2L, COX5A, SLC11A2, UQCR10, UQCR11, COX6B1, COX6A1, UQCRB	1274	55	15647	3.7961895247609534	0.017072668002876434	0.0019115136474846528	0.008716579430356752
GOTERM_BP_DIRECT	GO:0006412~translation	41	2.8691392582225332	1.2434339843997002E-5	RPL18, MRPS36, MRPS14, MRPS11, RPL15, RPL36, RPS2, MRPS30, RPS3, MRPL11, RPL8, SLC25A3, MRPL19, SLC25A28, RPL10, MRPL55, SLC25A1, RPS21, RPSA, MRPL52, MRPL4, MRPS23, EFTUD2, SARS, RPS9, MRPS6, GCN1, RPS5, RPL29, MRPL24, SLC25A12, MRPL22, RPS19, MRPL21, MRPS18B, MRPS18A, RPS14, HARS, MRPL49, RPL37A, NHP2	1274	242	15647	2.0807990710588116	0.044169074276846465	0.00450723553956156	0.022864982463732808
