Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0003723~RNA binding	68	7.631874298540965	8.727664393126668E-7	RALY, ZC3HAV1, XPO5, U2AF2, RPL15, EIF2A, RPS2, RBM4B, FUBP3, FAU, RPUSD4, YARS, EXOSC4, SARS, PTBP1, G3BP1, AARS, FMR1, MRPS5, MBD2, ZFR, PPARGC1B, PSMA1, RPS19, PSMA6, SERBP1, RBMX2, KHSRP, SNRPB, SNRPA, CPSF6, CELF1, FARSA, EEFSEC, MATR3, NOL12, MRPL44, PUS1, HSD3B7, ZCRB1, HNRNPL, DDX3X, METTL3, METTL1, MRPL16, NUDT21, RPL3, SEPSECS, MSI2, BAZ2A, NSUN2, RBM28, CSTF2, UPF1, EIF1AD, GRSF1, ELAVL2, LARP4B, RPS5, FBL, FXR1, SON, DCP2, POLDIP3, DDX59, CIRBP, EIF4E2, RBM17	661	718	12983	1.8601932582943883	7.886700416311898E-4	7.886700416311898E-4	0.001361193307969355
GOTERM_MF_FAT	GO:0003735~structural constituent of ribosome	26	2.9180695847362514	1.2469647340959613E-6	MRPS16, MRPS12, RPL15, RPL36, RPS2, MRPS30, MRPL10, MRPL17, MRPL16, RPL3, FAU, MRPS22, MRPS25, MRPS5, MRPL9, RPS5, MRPS2, MRPL24, RPS19, MRPL28, MRPS18A, MRPL27, RPL7L1, UBC, RPL37A, MRPL45	661	168	12983	3.0397485771918453	0.0011266217071805862	5.634696025867969E-4	0.0019447991346122073
GOTERM_MF_FAT	GO:0000049~tRNA binding	9	1.0101010101010102	4.821597188029254E-6	YARS, XPO5, METTL1, AARS, SEPSECS, EIF2A, FARSA, EEFSEC, NSUN2	661	21	12983	8.417765290685109	0.004349248870003208	0.001451856490486736	0.007519694145896594
GOTERM_MF_FAT	GO:0042802~identical protein binding	55	6.172839506172839	1.6472645721607172E-4	NRBP1, E2F8, HEXB, ATL3, UBQLN4, BNIP3, L1CAM, MAGED1, GSS, GSTM3, APP, TRIM9, MAPT, CASP8, MRI1, PDXK, ACTN4, DFFA, RELA, FADD, BRAP, EIF2AK1, G6PD, MED18, COMMD1, SUDS3, ACVR1, ADD1, ALDOA, HACL1, CHKA, OSTF1, NDN, COL2A1, PSMA7, ACP1, C10ORF88, MTMR2, ECE1, GSTK1, PCMT1, SDF4, PDK2, LGALS1, SMAD3, BIRC5, TBX1, TRADD, CDH13, MED30, HDAC1, BAX, MLX, TRPC4AP, QPRT	661	640	12983	1.687937310892587	0.13836625086565457	0.036546685042658233	0.25660543808212477
GOTERM_MF_FAT	GO:0019899~enzyme binding	47	5.274971941638609	1.9558964639338294E-4	PPME1, DIAPH1, PDLIM5, U2AF2, DIAPH3, VIM, CHEK1, AURKA, FOXO3, UBQLN1, CTNNB1, RANBP9, CDKN2A, CDKN2D, MAPT, DMD, NUDT21, RAPGEF6, ACIN1, AP3B1, ADAM9, UBXN1, CUTA, STRN3, RELA, TP53, CST3, SMAD3, BIRC5, BAD, COTL1, GMPS, STAT3, PLAUR, TRADD, SPAG9, NPC2, HDAC1, PIAS3, GSK3B, PEBP1, SORT1, HAUS7, KPNA2, RNF20, SUDS3, RANBP10	661	523	12983	1.7651018359690254	0.16207806066856167	0.034747995136165555	0.30461449648312433
GOTERM_MF_FAT	GO:0016455~RNA polymerase II transcription mediator activity	8	0.8978675645342313	4.970035884599646E-4	MED30, MED15, THRAP3, MED18, CNOT2, MED22, MED20, PPARGC1B	661	29	12983	5.41833168136053	0.3619910264783921	0.07216418787855361	0.7723416623597767
GOTERM_MF_FAT	GO:0000166~nucleotide binding	147	16.4983164983165	6.564343223606911E-4	RALY, XRCC5, NRBP1, PSTK, TUBB2B, U2AF2, HBS1L, RAB1B, CCT2, AURKA, CCT3, DDX27, ATP2B4, CLK2, CLP1, ILK, VPS4B, RAB24, STK39, TUBG1, ACIN1, SAR1A, RAB20, YARS, GTPBP4, PDXK, RAN, PTBP1, AARS, PPARGC1B, NME6, MAP4K3, EIF2AK1, RFC4, RFC2, RARS, PI4K2A, HARS, SNRPA, CELF1, ARL8A, EEFSEC, PCCA, GBP2, NEK6, CHKA, ZCRB1, CHEK1, CHEK2, STK17A, ATP6V0B, HADHB, DTD1, TK1, C10ORF88, HNRNPL, UBE2D2, DDX3X, GFM1, HARS2, DHX57, CSTF2, SHPRH, IDH3B, VDAC3, EPHA3, GART, HYOU1, DNA2, CCT4, ARF1, NOLC1, ATP2A2, ARF3, UBA2, DDX59, CIRBP, SMC1A, CLCN5, ENOX2, FIGNL1, UBE2G2, ATL3, DDR2, GSS, RBM4B, ACTR1A, MCCC1, PAK4, RHOC, TUBA1A, NDUFS2, TARSL2, NT5E, TUBA1C, NT5C, AIFM1, SARS, G3BP1, TP53, DGUOK, UBE2H, NDUFA10, MBD2, MCM3, CDK5, GMPS, TTF2, SRPK1, PANK4, ATP6V1A, HUNK, G6PD, RBMX2, PEBP1, CPSF6, BUB1B, FARSA, RUVBL1, MATR3, NKIRAS2, ACVR1, CAMK2G, FKBP4, DCK, MKNK1, ITM2C, MORC3, LARS, MSI2, RBM28, CSNK1A1, PDK1, PDK2, RAB2B, UPF1, GRSF1, ATP1A3, ELAVL2, DRG2, APRT, GSK3B, POLDIP3, THRAP3, PHGDH, TRPC4AP, RBM17, KIF20A	661	2245	12983	1.2860995522071235	0.447671047751133	0.08130550172078255	1.0189113666686844
GOTERM_MF_FAT	GO:0015078~hydrogen ion transmembrane transporter activity	13	1.4590347923681257	0.0019400866598982332	ATP6V1A, COX7A2, UQCRH, COX8A, COX6B1, COX4I1, ATP6V1H, COX6A1, COX7A2L, ATP6V0D1, COX5B, ATP6V0B, ATP6V1F	661	90	12983	2.8370986720457223	0.8271864209758681	0.197033858092441	2.9833690701236315
GOTERM_MF_FAT	GO:0016875~ligase activity, forming carbon-oxygen bonds	9	1.0101010101010102	0.00231233712524635	YARS, SARS, RARS, HARS2, AARS, LARS, HARS, FARSA, TARSL2, DTD1	661	47	12983	3.761129172433772	0.8766554097008186	0.20747431680781014	3.5461865557574024
GOTERM_MF_FAT	GO:0004812~aminoacyl-tRNA ligase activity	9	1.0101010101010102	0.00231233712524635	YARS, SARS, RARS, HARS2, AARS, LARS, HARS, FARSA, TARSL2, DTD1	661	47	12983	3.761129172433772	0.8766554097008186	0.20747431680781014	3.5461865557574024
