1_8	chrY	-	24	0	0	1	24	10037852	10037875	NA	NA
2_1	chr2	-	24	0	0	1	24	69565669	69565646	NA	NA
3_1	chr7	-	24	0	0	1	24	99170749	99170772	NA	NA
4_1	chr1	-	24	0	0	1	24	150484973	150484996	NA	NA
5_1	chr2	-	24	0	0	1	24	74763532	74763509	NA	NA
6_1	chr1	-	24	0	0	1	24	91853083	91853060	NA	NA
7_1	chr12	-	24	0	0	1	24	46764332	46764309	NA	NA
8_1	chr1	-	24	0	0	1	24	155180363	155180386	NA	NA
9_1	chr12	-	24	0	0	1	24	105558009	105558032	NA	NA
10_2	chr16	-	24	0	0	1	24	67062982	67062959	NA	NA
11_1	chr1	-	24	0	0	1	24	52821311	52821288	NA	NA
12_1	chrE	-	24	0	0	1	24	5703	5726	NA	NA
13_1	chr21	-	24	0	0	1	24	9827039	9827062	NA	NA
14_1	chr5	-	24	0	0	1	24	8473573	8473550	NA	NA
15_1	chr19	-	24	0	0	1	24	12845322	12845299	NA	NA
16_1	chr6	-	24	0	0	1	24	26020712	26020735	NA	NA
17_1	chr13	-	24	0	0	1	24	41240071	41240048	NA	NA
18_1	chr8	-	24	0	0	1	24	133014849	133014872	NA	NA
19_2	chr1	-	24	0	0	1	24	153507769	153507746	NA	NA
20_1	chr5	-	24	0	0	1	24	140090902	140090925	NA	NA
21_1	chr11	-	24	0	0	1	24	35198220	35198243	NA	NA
22_1	chr6	-	24	0	0	1	24	52860711	52860734	NA	NA
23_1775	chr9	-	24	0	0	1	24	136933666	136933689	NA	NA
24_1	chr6	-	24	0	0	1	24	160211551	160211574	NA	NA
25_1	chrX	-	24	0	0	1	24	51643345	51643368	NA	NA
26_1	chr5	-	24	0	0	1	24	137802463	137802486	NA	NA
27_1	chr7	-	24	0	0	1	24	128706529	128706506	NA	NA
28_1	chr1	-	24	0	0	1	24	200825157	200825180	NA	NA
29_1	chr2	-	24	0	0	1	24	96920728	96920705	NA	NA
30_1	chr14	-	24	0	0	1	24	95786387	95786364	NA	NA
31_1	chr6	-	24	0	0	1	24	160188151	160188174	NA	NA
32_1	chr4	-	24	0	0	1	24	30722054	30722077	NA	NA
33_1	chr12	-	24	0	0	1	24	125434720	125434697	NA	NA
34_1	chr17	-	24	0	0	1	24	79640737	79640760	NA	NA
35_1	chr14	-	24	0	0	1	24	70235345	70235368	NA	NA
36_1	chr6	-	24	0	0	1	24	26225403	26225426	NA	NA
37_1	chrX	-	24	0	0	1	24	153218018	153217995	NA	NA
38_1	chr12	-	24	0	0	1	24	124821327	124821304	NA	NA
39_1	chr6	-	24	0	0	1	24	25727307	25727330	NA	NA
40_1	chr19	-	24	0	0	1	24	35530046	35530069	NA	NA
41_1	chrE	-	24	0	0	1	24	733	756	NA	NA
42_1	chr1	-	24	0	0	1	24	11969904	11969881	NA	NA
43_1	chr1	-	24	0	0	1	24	201782321	201782344	NA	NA
44_1	chr1	-	24	0	0	1	24	9311118	9311141	NA	NA
45_1	chr17	-	24	0	0	1	24	79479355	79479332	NA	NA
46_1	chr2	-	24	0	0	1	24	167168080	167168057	NA	NA
47_7	chr10	-	24	0	0	1	24	121356509	121356532	NA	NA
48_1	chr14	-	24	0	0	1	24	20797486	20797463	NA	NA
49_1	chr4	-	24	0	0	1	24	16010669	16010646	NA	NA
50_1	chr5	-	24	0	0	1	24	72743023	72743046	NA	NA
51_1	chr2	-	24	0	0	1	24	133036289	133036266	NA	NA
52_1	chr1	-	24	0	0	1	24	156290720	156290697	NA	NA
53_1	chrE	-	24	0	0	1	24	1681	1704	NA	NA
54_1	chr19	-	24	0	0	1	24	1775445	1775468	NA	NA
55_1	chr17	-	24	0	0	1	24	61908537	61908560	NA	NA
56_1	chr1	-	24	0	0	1	24	118491052	118491075	NA	NA
57_1	chr1	-	24	0	0	1	24	22832691	22832714	NA	NA
58_1	chr12	-	24	0	0	1	24	122079352	122079375	NA	NA
59_1	chr6	-	24	0	0	1	24	166721611	166721588	NA	NA
60_1	chr6	-	24	0	0	1	24	75887588	75887565	NA	NA
61_1	chr2	-	24	0	0	1	24	86397930	86397907	NA	NA
62_1	chr16	-	24	0	0	1	24	419164	419141	NA	NA
63_1	chr2	-	24	0	0	1	24	202285416	202285393	NA	NA
64_1	chr6	-	24	0	0	1	24	30688237	30688260	NA	NA
65_1	chr6	-	24	0	0	1	24	26104265	26104288	NA	NA
66_1	chrX	-	24	0	0	1	24	70514088	70514111	NA	NA
67_13	chrX	-	24	0	0	1	24	108297803	108297826	NA	NA
68_1	chr9	-	24	0	0	1	24	132935062	132935085	NA	NA
69_1	chr1	-	24	0	0	1	24	32966088	32966111	NA	NA
70_1	chr2	-	24	0	0	1	24	189872304	189872327	NA	NA
71_1	chr21	-	24	0	0	1	24	45079585	45079608	NA	NA
72_1	chr11	-	24	0	0	1	24	36531531	36531508	NA	NA
73_1	chr1	-	24	0	0	1	24	38449898	38449875	NA	NA
74_1	chr14	-	24	0	0	1	24	103396692	103396669	NA	NA
75_1	chr16	-	24	0	0	1	24	73091880	73091903	NA	NA
76_1	chr2	-	24	0	0	1	24	55549752	55549729	NA	NA
77_1	chr4	-	24	0	0	1	24	164050356	164050333	NA	NA
78_1	chrY	-	24	0	0	1	24	10037761	10037784	NA	NA
79_2	chr2	-	24	0	0	1	24	73148594	73148617	NA	NA
80_1	chr12	-	24	0	0	1	24	98927373	98927396	NA	NA
81_1	chr22	-	24	0	0	1	24	25960894	25960871	NA	NA
82_1	chrE	-	24	0	0	1	24	6864	6887	NA	NA
83_1	chr8	-	24	0	0	1	24	1913533	1913556	NA	NA
84_1	chr12	-	24	0	0	1	24	94673322	94673345	NA	NA
85_1	chr2	-	24	0	0	1	24	73477482	73477505	NA	NA
86_1	chr3	-	24	0	0	1	24	37033664	37033641	NA	NA
87_1	chr6	-	24	0	0	1	24	26217160	26217183	NA	NA
88_1	chrE	-	24	0	0	1	24	5464	5487	NA	NA
89_1	chr7	-	24	0	0	1	24	100484749	100484772	NA	NA
90_1	chrE	-	24	0	0	1	24	1759	1782	NA	NA
91_1	chrE	-	24	0	0	1	24	3046	3069	NA	NA
92_1	chr14	-	24	0	0	1	24	102548138	102548115	NA	NA
93_1	chr2	-	24	0	0	1	24	169551526	169551549	NA	NA
94_1	chr16	-	24	0	0	1	24	67514981	67514958	NA	NA
95_1	chr1	-	24	0	0	1	24	63991333	63991356	NA	NA
96_1	chr6	-	24	0	0	1	24	26032116	26032093	NA	NA
97_1	chr2	-	24	0	0	1	24	85133171	85133194	NA	NA
98_1	chr17	-	24	0	0	1	24	17722481	17722458	NA	NA
99_1	chr6	-	24	0	0	1	24	26199466	26199443	NA	NA
100_1	chr3	-	24	0	0	1	24	25832630	25832653	NA	NA
101_1	chrE	-	24	0	0	1	24	4747	4770	NA	NA
102_1	chr1	-	24	0	0	1	24	179834600	179834577	NA	NA
103_1	chr7	-	24	0	0	1	24	27831675	27831698	NA	NA
104_1	chr1	-	24	0	0	1	24	89270158	89270181	NA	NA
