"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,2.63517482025213,0.389034449069373,6.77362847057851,1.25591947563103e-11,1.69226178487884e-08
"NM_017847",63.9022336029962,-0.470176378072351,0.489241107511846,-0.961032036869401,0.336536059770234,0.749885004693765
"NM_001003803",48.4128512444263,-0.110526411131402,0.533731273334299,-0.207082508845561,0.835945421942682,0.957748536679335
"NM_001003800",585.283004475555,0.161160821278504,0.247388762075261,0.651447624081951,0.514757576605641,0.845456484998326
"NM_016649",55.6237812979009,-0.750005844700232,1.16281369929109,-0.644992267598391,0.5189321966226,0.846607275193186
"NM_016647",92.431057416335,0.682800416753753,0.48139647707627,1.41837435309186,0.156081499275375,0.587688902660815
"NM_016640",216.178147093698,-0.30312323350675,0.238280817418863,-1.27212604350733,0.203328339179127,0.636083878984255
"NM_003279",63.2038616662439,-0.228046729324685,0.60270318943342,-0.378373191519136,0.705153380512144,0.920561505111224
"NM_001304467",27.9167742585561,-0.073113412127185,0.705678017116455,-0.10360732565532,0.917480973922743,0.978936294089183
"NM_001080825",33.6774319687297,0.0895455977109237,0.558979997590641,0.160194636832964,0.872727754024455,0.968052437221383
"NM_001008781",948.303707810993,0.625017827587648,0.324744060292315,1.92464745013363,0.0542734788767702,0.374749233357025
"NM_001253384",75.4300409668677,-0.397104691751423,0.471778403539328,-0.8417186729454,0.399945443609432,0.791443869359735
"NM_003363",128.633625888379,-0.322994700083511,0.34257547911971,-0.942842438441552,0.345761500989842,0.756839748743604
"NM_207118",44.1715795578027,-0.207040882094625,0.576364489538122,-0.35921866432219,0.719431515080951,0.925715902288711
"NM_001282735",1175.74617977635,0.836432398858609,0.331839069058551,2.52059650851728,0.0117156106577099,0.172120934148785
"NM_001282730",133.822463842211,-0.155988739824898,0.329772548565094,-0.47301917792623,0.636199496926076,0.893339295933565
"NM_004109",46.0871670685877,-0.593514993341403,0.496300922316056,-1.19587727254603,0.23174445545938,0.665112532742027
"NM_004101",28.4254557535846,0.585003709626565,0.582260600890633,1.0047111357556,0.315035964470749,0.732959846297016
"NM_007101",37.7413191380541,0.458199292260686,0.59997062102577,0.763702881779949,0.445044323065159,0.817558229616024
"NM_007100",145.32731011625,-0.260826698403328,0.388796613653199,-0.670856404721626,0.502312010873298,0.840331107124473
"NM_000485",277.53362322999,0.00638000360231113,0.352730152022032,0.0180874914314459,0.985569056712337,0.995810106364302
"NM_007108",578.089714620081,-0.311719142068804,0.434146060966933,-0.718005229333514,0.472754062474862,0.82926195941468
"NM_016643",74.2487925590273,0.485910878748265,0.383664900031887,1.26649813081124,0.205334798212008,0.638247713980547
"NM_001350532",108.881402443962,-0.174244833777842,0.462585007118607,-0.376676353743487,0.706414137663683,0.920766825828749
"NM_001350530",202.228645707613,0.0108075549431755,0.474456648797993,0.0227788038602806,0.98182671570708,0.994655803831426
"NM_014177",57.1496567371682,-0.299892974326851,0.471465429593127,-0.636086880401089,0.524719796186136,0.849826286032517
"NM_005802",120.810274260048,-0.526558372995428,0.515346766111365,-1.02175546180034,0.306896653932899,0.724218194148715
