"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,3.07620073211353,0.389053521868493,7.9068831386992,2.63913153470553e-15,7.90771778848934e-12
"NM_017847",63.9022336029962,-0.308147678443815,0.463119585262322,-0.665373886680418,0.505811382867006,0.841388514959912
"NM_001003803",48.4128512444263,0.220879681496574,0.506369705346884,0.436202401455401,0.662689885740021,0.902837129875272
"NM_001003800",585.283004475555,-0.0575245931189573,0.245396751922805,-0.234414647578762,0.814663088281819,0.952012022842792
"NM_016649",55.6237812979009,-0.338865425969188,1.15678094948705,-0.292938283708294,0.769569325609094,0.939491819274383
"NM_016647",92.431057416335,0.590855031654777,0.467217564252368,1.26462504165538,0.206005771933436,0.620929476445089
"NM_016640",216.178147093698,-0.270082340021387,0.230369606174033,-1.17238703710486,0.24104170152905,0.656782011229048
"NM_003279",63.2038616662439,-0.764676850538256,0.589762183520994,-1.29658508447081,0.194773987242217,0.607502904691288
"NM_001080825",33.6774319687297,-0.00720714122464995,0.548189695475599,-0.0131471665449624,0.989510380981265,0.998193502793889
"NM_001008781",948.303707810993,0.481422696088956,0.323489598332983,1.48821692743705,0.136693694532782,0.529687159269642
"NM_001253384",75.4300409668677,-0.483261808588812,0.455465610753889,-1.06102809340296,0.288677134116337,0.698121807525359
"NM_003363",128.633625888379,-0.206064948489193,0.327581883042702,-0.629048671969235,0.529317192236367,0.850255940138081
"NM_207118",44.1715795578027,-0.0328295757634739,0.516224805967487,-0.0635955021610131,0.949292313249833,0.988582659699607
"NM_001282735",1175.74617977635,0.137876523157594,0.331377466098523,0.416070907840793,0.677358117324117,0.908094275410364
"NM_001282730",133.822463842211,0.238691162762671,0.320099370009314,0.745678327188603,0.455861754324444,0.817261717891973
"NM_004109",46.0871670685877,-0.213474565861582,0.474350257521136,-0.450035733040727,0.652684675333731,0.898789846489187
"NM_007101",37.7413191380541,-0.14506160506595,0.581864932430929,-0.24930460143028,0.803125172250437,0.949141051096258
"NM_007100",145.32731011625,-0.00743738622896332,0.373459344641628,-0.0199148483915973,0.984111300190755,0.99712337093074
"NM_000485",277.53362322999,0.175380284151647,0.346260081986265,0.506498707981603,0.612506596462446,0.881965122183391
"NM_007108",578.089714620081,-0.507624002513504,0.432104330948228,-1.1747718459557,0.240086006707578,0.655768190305203
"NM_016643",74.2487925590273,0.327198511957606,0.368667551347337,0.887516437944761,0.37480092019454,0.76397912113549
"NM_001350532",108.881402443962,0.0319913662067899,0.445931500180955,0.0717405390599412,0.942808393756622,0.986983539749607
"NM_001350530",202.228645707613,0.286924672515971,0.470809155275992,0.609428829708662,0.542240233436782,0.856549700406941
"NM_014177",57.1496567371682,-0.273858819755342,0.456678000964745,-0.599675962443577,0.548722211063068,0.86051360000801
"NM_005802",120.810274260048,-0.0847224013634082,0.505753927416925,-0.167517040937512,0.866963240251618,0.967850542302756
"NM_003824",92.6745291978166,0.409056366532861,0.397756112673943,1.02841000678268,0.303757003356856,0.712393455121905
"NM_003825",111.194655646093,-0.354584469681355,0.366088150438239,-0.968576746493671,0.332756410075961,0.732585689486362
"NM_003826",91.9812581269343,0.209222812347487,0.384678858994551,0.543889552169154,0.586517478976413,0.873338061029074
"NM_003827",367.016966999444,-0.094429068278963,0.26631059316952,-0.354582471373394,0.722902409791768,0.923572043251249
"NM_003821",58.2160885870954,-0.127250041138281,0.396008628456965,-0.321331486220657,0.747959198004644,0.931186551724271
