Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005524~ATP binding	96	15.0	4.91764897521e-09	NM_012247, NM_152879, NM_033450, NM_004259, NM_015656, NM_022766, NM_001330721, NM_001619, NM_001322253, NM_001114, NM_001320613, NM_001318245, NM_199054, NM_021158, NM_001330260, NM_139078, NM_001116, NM_001297760, NM_006092, NM_001099436, NM_014864, NM_004260, NM_001318714, NM_020452, NM_015270, NM_001626, NM_001198994, NM_033018, NM_007110, NM_003587, NM_173500, NM_001130065, NM_032017, NM_001289936, NM_145754, NM_001163735, NM_001105540, NM_007313, NM_004938, NM_015089, NM_130436, NM_024490, NM_014681, NM_002419, NM_000858, NM_003952, NM_001321236, NM_203351, NM_001271977, NM_002969, NM_001163812, NM_001286440, NM_032430, NM_022740, NM_001324321, NM_005781, NM_002037, NM_001243926, NM_007118, NM_020759, NM_005876, NM_013355, NM_020223, NM_020126, NM_006612, NM_001100119, NM_006712, NM_006035, NM_003942, NM_003157, NM_015072, NM_001569, NM_000455, NM_005734, NM_001319, NM_001093, NM_022089, NM_012334, NM_001252100, NM_006293, NM_145686, NM_001105568, NM_014611, NM_033141, NM_005163, NM_004444, NM_016151, NM_002741, NM_053025, NM_020680, NM_001005271, NM_001089, NM_018012, NM_014572, NM_032221, NM_032807	587	1398	15720	1.83898633482	3.21121961933e-06	3.21121961933e-06	7.34710243755e-06
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	31	4.84375	4.01924424278e-08	NM_020820, NM_012292, NM_004140, NM_001199417, NM_004491, NM_024605, NM_002926, NM_018125, NM_198868, NM_020773, NM_001037131, NM_198236, NM_001284246, NM_032139, NM_015130, NM_012454, NM_145245, NM_020808, NM_001122772, NM_015173, NM_018287, NM_019020, NM_001130065, NM_152243, NM_001330348, NM_153253, NM_014853, NM_001308207, NM_015313, NM_003502, NM_032552	587	260	15720	3.19302843664	2.62453209834e-05	1.31227465949e-05	6.00485966396e-05
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	36	5.625	4.15250620592e-08	NM_001321236, NM_203351, NM_001271977, NM_002969, NM_032430, NM_022740, NM_005781, NM_001619, NM_001243926, NM_013355, NM_199054, NM_021158, NM_139078, NM_006712, NM_006035, NM_001099436, NM_003157, NM_001569, NM_005734, NM_000455, NM_001319, NM_145686, NM_001626, NM_033018, NM_033141, NM_005163, NM_173500, NM_016151, NM_002741, NM_020680, NM_001289936, NM_007313, NM_004938, NM_130436, NM_002419, NM_003952	587	336	15720	2.86931126795	2.71154984535e-05	9.03858118018e-06	6.20395659401e-05
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	38	5.9375	6.47423601392e-08	NM_020820, NM_001321236, NM_152879, NM_203351, NM_012292, NM_032430, NM_001330311, NM_001324321, NM_002037, NM_001322462, NM_001114, NM_001320613, NM_080862, NM_013355, NM_199054, NM_001330653, NM_001116, NM_006092, NM_006035, NM_003942, NM_012454, NM_020245, NM_004761, NM_004747, NM_145686, NM_001626, NM_005163, NM_001130065, NM_001320816, NM_001105540, NM_153253, NM_001130040, NM_004938, NM_005475, NM_015313, NM_018639, NM_014572, NM_003952	578	378	15647	2.72141667124	0.000137568056397	0.000137568056397	0.000112100728611
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	36	5.625	1.61416640478e-07	NM_001321236, NM_002969, NM_032430, NM_022740, NM_001324321, NM_005781, NM_007118, NM_001243926, NM_005876, NM_199054, NM_013355, NM_020223, NM_139078, NM_006712, NM_006035, NM_003942, NM_003157, NM_001099436, NM_001569, NM_005734, NM_000455, NM_001319, NM_145686, NM_001626, NM_033141, NM_033018, NM_005163, NM_173500, NM_016151, NM_002741, NM_032017, NM_004938, NM_130436, NM_002419, NM_014572, NM_003952	587	355	15720	2.71574249586	0.000105399519833	2.63509214965e-05	0.000241160625591
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	45	7.03125	6.20629436887e-07	NM_020820, NM_001365, NM_005544, NM_012292, NM_004140, NM_001199417, NM_004491, NM_002037, NM_002926, NM_024605, NM_018125, NM_007118, NM_003581, NM_004463, NM_006266, NM_001037131, NM_001308147, NM_198236, NM_032139, NM_012454, NM_020808, NM_004761, NM_198681, NM_001278529, NM_001122772, NM_018287, NM_006946, NM_001130065, NM_002972, NM_152243, NM_001289936, NM_001320816, NM_153253, NM_198679, NM_001130040, NM_014853, NM_001308207, NM_003628, NM_015313, NM_003502, NM_032552, NM_014856, NM_005418, NM_182947, NM_030962	578	537	15647	2.2685140438	0.00131796867795	0.000659201612358	0.00107460859373
GOTERM_MF_DIRECT	GO:0005089~Rho guanyl-nucleotide exchange factor activity	14	2.1875	2.59582383245e-06	NM_020820, NM_198681, NM_001278529, NM_018125, NM_007118, NM_004463, NM_001320816, NM_198236, NM_001308147, NM_015313, NM_001129727, NM_012454, NM_182947, NM_004761	587	73	15720	5.13593615085	0.00169363933413	0.000338957573426	0.00387816197449
GOTERM_MF_DIRECT	GO:0017137~Rab GTPase binding	18	2.8125	3.48546911924e-06	NM_015470, NM_004140, NM_033386, NM_015173, NM_019020, NM_001135999, NM_198868, NM_001330348, NM_020771, NM_001330653, NM_020773, NM_014700, NM_014853, NM_032139, NM_015130, NM_022340, NM_145245, NM_032932	587	124	15720	3.88745397593	0.00227342714245	0.000379263944797	0.00520726014361
GOTERM_BP_DIRECT	GO:0035023~regulation of Rho protein signal transduction	14	2.1875	3.68424597389e-06	NM_020820, NM_004463, NM_198681, NM_001278529, NM_001320816, NM_001308147, NM_198236, NM_001129727, NM_015313, NM_001130065, NM_012454, NM_018125, NM_182947, NM_007118	578	76	15647	4.98675104717	0.00779847002772	0.00260627678673	0.00637904554299
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	18	2.8125	4.20106638209e-06	NM_015178, NM_198681, NM_012292, NM_001199417, NM_018287, NM_004491, NM_001130065, NM_024605, NM_007118, NM_004463, NM_001320816, NM_153253, NM_198236, NM_001284246, NM_001308207, NM_015313, NM_012454, NM_020808	578	127	15647	3.83682532763	0.00888755492156	0.00222933254233	0.00727385766037
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	20	3.125	8.41601482633e-06	NM_001321236, NM_001319, NM_203351, NM_001271977, NM_022089, NM_006293, NM_033141, NM_005163, NM_004444, NM_001243926, NM_001289936, NM_199054, NM_139078, NM_007313, NM_004938, NM_130436, NM_002419, NM_001099436, NM_001569, NM_000455	578	162	15647	3.3420906489	0.0177251352239	0.00357043214698	0.0145712501482
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	17	2.65625	8.44164963601e-06	NM_001319, NM_002969, NM_001626, NM_022740, NM_005163, NM_001324321, NM_173500, NM_002741, NM_001619, NM_001243926, NM_001009944, NM_199054, NM_013355, NM_139078, NM_130436, NM_014572, NM_005734	578	120	15647	3.83504901961	0.0177786426295	0.00298529863981	0.0146156304765
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	42	6.5625	9.6391182185e-06	NM_014931, NM_001286520, NM_015470, NM_001271977, NM_017870, NM_001243766, NM_001330721, NM_001329128, NM_001289824, NM_019015, NM_020771, NM_003274, NM_002408, NM_001113482, NM_080605, NM_016240, NM_000435, NM_004807, NM_001543, NM_000127, NM_014864, NM_003780, NM_024536, NM_012235, NM_001261826, NM_006699, NM_013443, NM_020379, NM_054013, NM_152312, NM_001199873, NM_175039, NM_005895, NM_002410, NM_001009944, NM_001270764, NM_001114618, NM_001330660, NM_001145548, NM_003791, NM_033158, NM_006927	607	554	16912	2.11225236263	0.00381943570534	0.00381943570534	0.0134291317894
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	35	5.46875	2.89744445482e-05	NM_001321236, NM_001271977, NM_032430, NM_022740, NM_001324321, NM_002037, NM_007118, NM_005876, NM_199054, NM_013355, NM_020223, NM_021158, NM_006712, NM_006035, NM_003942, NM_003157, NM_001569, NM_005734, NM_000455, NM_001319, NM_145686, NM_033018, NM_033141, NM_005163, NM_002741, NM_032017, NM_053025, NM_001289936, NM_004938, NM_130436, NM_001012614, NM_002419, NM_014572, NM_001323916, NM_003952	578	433	15647	2.1881817528	0.0597143685876	0.0087573698369	0.0501571222243
GOTERM_CC_DIRECT	GO:0032580~Golgi cisterna membrane	12	1.875	3.14998307268e-05	NM_173593, NM_020771, NM_178537, NM_001199873, NM_080605, NM_019892, NM_004910, NM_019015, NM_005895, NM_003780, NM_006927, NM_024536	607	69	16912	4.84549817348	0.0124277593186	0.00623330671562	0.0438790745427
