AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_023015	520.0	18.2048449364	358.0	20.969003393
NM_001351370	602.0	16.9505012798	425.0	18.2329949843
NM_004867	0.0	-	0.0	-
NM_001168247	3.0	0.256088181833	2.0	0.299466953375
NM_020117	425.0	15.8799907386	376.0	19.5159840201
NM_020116	0.0	-	0.0	-
NM_004544	736.0	27.4444554919	550.0	94.3825622715
NM_004545	127.0	55.5507624919	121.0	69.7362478972
NM_004542	188.0	97.3318355579	161.0	115.714030784
NM_001976	368.0	44.1681397323	325.0	45.642894273
NM_004541	186.0	70.1418153016	120.0	103.252831248
NM_172193	3.0	0.204318590262	1.0	0.150101372208
NM_001321015	233.0	14.755628778	122.0	25.2648594427
NM_018040	63.0	1.96364759427	43.0	4.96583008507
NM_004457	552.0	17.7766867083	340.0	28.8086378448
NM_001198807	35.0	3.41382764305	0.0	-
NM_020119	697.0	17.8136691535	435.0	29.4293437901
NM_004549	0.0	-	0.0	-
NM_198474	37.0	2.33590413098	25.0	3.78978030326
NM_198475	516.0	35.9032908657	474.0	35.0148204638
NM_198476	39.0	2.11282212331	17.0	2.95043009745
NM_198477	0.0	-	0.0	-
NM_032257	0.0	-	0.0	-
NM_198471	6.0	0.39456141112	6.0	0.445921594806
NM_001330206	135.0	16.3097954435	58.0	30.28455549
NM_004862	375.0	26.0925078966	126.0	47.5154232688
NM_198478	1.0	0.0391025763741	0.0	-
NM_198479	0.0	-	0.0	-
NM_014289	1.0	0.0509801878902	1.0	0.0951577235023
NM_001623	0.0	-	0.0	-
NM_000583	0.0	-	0.0	-
NM_001171796	53.0	2.53881602187	7.0	4.91538861402
NM_001350396	50.0	5.01021802803	15.0	8.25557547142
NM_033258	0.0	-	0.0	-
NM_020379	437.0	17.2571945439	262.0	25.3659425103
NM_020378	504.0	68.4222095071	236.0	69.6499372139
NM_001324130	166.0	11.4159274774	88.0	14.6485851417
NM_001128592	66.0	12.8955961415	58.0	21.737993818
NM_033259	71.0	9.56796916033	17.0	12.9818924288
NM_001306077	520.0	21.6399553229	289.0	101.467664961
NM_020371	96.0	11.4920198855	62.0	10.4343196316
NM_020370	1.0	0.121453794212	1.0	0.153882263195
NM_001128598	0.0	-	0.0	-
NM_020376	135.0	10.1944621705	104.0	12.581170065
NM_020375	66.0	1.4706467089	25.0	5.63572495281
NM_020374	105.0	4.98413530792	58.0	6.40740143279
NM_001034850	8.0	0.446464739258	5.0	0.613366049081
NM_172373	80.0	3.92134314984	61.0	6.01059156096
NM_001003443	0.0	-	0.0	-
NM_018700	18.0	0.743504160103	16.0	1.34082323157
NM_182511	918.0	58.1359108076	346.0	93.9447797201
NM_001304821	5.0	1.16438230918	3.0	1.45455377354
NM_006768	188.0	8.53703413962	127.0	13.0836253424
NM_006769	203.0	6.88208960775	83.0	30.5456292442
NM_001193308	11.0	1.02543821471	11.0	1.19361251043
NM_182969	29.0	1.06277534263	18.0	1.38668682572
NM_001308339	175.0	3.39001275832	130.0	6.06249130038
NM_001012301	58.0	3.34904819691	39.0	4.17992821237
NM_014465	0.0	-	0.0	-
NM_001351056	349.0	9.24314272217	194.0	15.8233700224
NM_006761	1202.0	120.577492123	421.0	100.466483686
NM_006762	55.0	4.50002573687	24.0	5.57486769477
NM_006763	406.0	27.4471238801	137.0	52.6383799555
NM_182961	664.0	4.3856777753	644.0	4.47178568613
NM_001193306	1.0	0.133678902601	1.0	0.174049169483
NM_006766	459.0	9.1517257331	367.0	11.1822902071
NM_001349839	262.0	4.80369439495	139.0	12.0108697735
NM_002009	4.0	0.186253836855	1.0	0.313288505069
NM_001314077	51.0	2.54893988239	34.0	2.9296231151
NM_001040427	140.0	15.9368500405	94.0	22.0022157008
NM_001040429	281.0	6.43025732373	197.0	10.3749809674
NM_002004	865.0	103.210817564	734.0	106.764246977
NM_002007	0.0	-	0.0	-
NM_002006	144.0	3.89598814098	45.0	9.51247969544
NM_002001	0.0	-	0.0	-
NM_002000	0.0	-	0.0	-
NM_001626	1158.0	40.0435909413	505.0	64.0064015284
NM_001199662	0.0	-	0.0	-
NM_001003702	0.0	-	0.0	-
NM_013227	14.0	0.290252585579	12.0	0.289646425074
NM_005086	1.0	0.0404488579707	0.0	-
NM_032973	0.0	-	0.0	-
NM_007011	532.0	10.6757526057	136.0	19.5033125691
NM_001303103	302.0	13.3273971082	155.0	12.1243854875
NM_001303100	116.0	6.68335679157	101.0	14.5868016722
NM_007015	0.0	-	0.0	-
NM_001303107	215.0	9.07923081223	132.0	19.9605101992
NM_032301	148.0	15.6157275584	128.0	17.0363422364
NM_144670	0.0	-	0.0	-
NM_152613	0.0	-	0.0	-
NM_152342	9.0	0.203261118816	4.0	0.481982315491
NM_032977	1.0	0.0310317940172	1.0	0.116809289653
NM_001331069	162.0	10.0373061614	69.0	13.0101754188
NM_152343	0.0	-	0.0	-
NM_006498	0.0	-	0.0	-
NM_006499	0.0	-	0.0	-
NM_032642	23.0	1.8962198991	12.0	2.03637528295
NM_032305	94.0	14.5259147502	54.0	15.0635979835
NM_006494	853.0	57.5598418527	629.0	69.9934455178
NM_006495	0.0	-	0.0	-
NM_152577	0.0	-	0.0	-
NM_006493	72.0	4.71275422625	45.0	6.73800645094
NM_152345	249.0	14.3823416612	170.0	16.563818091
NM_000722	556.0	13.4592813577	288.0	16.1119802607
NM_001242699	0.0	-	0.0	-
NM_001243650	159.0	5.50340515562	38.0	20.5439630315
NM_001252020	0.0	-	0.0	-
NM_032307	44.0	3.26876616152	29.0	5.18025291277
NM_000511	0.0	-	0.0	-
NM_001628	249.0	31.27838937	168.0	32.3764398299
NM_152347	9.0	0.417585817516	6.0	0.376332187814
NM_138805	0.0	-	0.0	-
NM_006428	678.0	108.999666461	480.0	114.100404959
NM_152349	0.0	-	0.0	-
NM_001278507	0.0	-	0.0	-
NM_002944	0.0	-	0.0	-
NM_002761	0.0	-	0.0	-
NM_001029875	0.0	-	0.0	-
NM_001029874	5.0	0.855619866785	5.0	1.28884511579
NM_001029871	0.0	-	0.0	-
NM_001256456	411.0	28.6517769936	344.0	34.6217346294
NM_001114618	922.0	53.305495577	517.0	70.8165485169
NM_138800	0.0	-	0.0	-
NM_001329755	403.0	30.3947866307	125.0	70.7074751024
NM_001145195	0.0	-	0.0	-
NM_006423	883.0	200.533759276	612.0	201.009947285
NM_001145197	0.0	-	0.0	-
NM_001145196	0.0	-	0.0	-
NM_001145191	64.0	2.67491941386	14.0	1.29981401039
NM_002949	653.0	117.909138304	362.0	111.130832024
NM_001570	18.0	0.950973755658	10.0	0.975898697899
NM_001145199	148.0	19.8568951456	23.0	21.9546710193
NM_006421	201.0	5.09868911675	163.0	5.38263520736
NM_006963	198.0	16.4647039665	86.0	23.3504365778
NM_152715	109.0	3.84761970835	60.0	8.6246482572
NM_003140	0.0	-	0.0	-
NM_003147	0.0	-	0.0	-
NM_001039792	4.0	0.771679054591	1.0	0.526648780073
NM_001351051	190.0	9.96338121271	59.0	16.8429170599
NM_002769	0.0	-	0.0	-
NM_001353453	0.0	-	0.0	-
NM_014621	1.0	0.141414950205	0.0	-
NM_181656	166.0	19.4274883316	24.0	19.2919763648
NM_001353454	2.0	0.104757802495	0.0	-
NM_014624	2735.0	733.900111124	1835.0	1231.89515743
NM_001323039	0.0	-	0.0	-
NM_001190158	0.0	-	0.0	-
NM_003718	619.0	16.2647264535	546.0	22.046151444
NM_080632	27.0	2.05839930847	19.0	2.3982105605
NM_003713	7.0	0.387822378554	3.0	0.587415947005
NM_003716	0.0	-	0.0	-
NM_003714	936.0	32.1063548261	442.0	89.1166212934
NM_001271441	191.0	13.5155564146	108.0	17.5474891403
NM_001197104	545.0	6.01929659086	438.0	6.73495374225
NM_002439	95.0	3.9152256958	92.0	4.93883636286
NM_001080488	0.0	-	0.0	-
NM_001330684	32.0	0.989833048927	9.0	1.79680172025
NM_152332	0.0	-	0.0	-
NM_018509	2139.0	134.484598875	937.0	185.852302609
NM_014999	289.0	6.05465490507	112.0	30.2753139412
NM_001004137	0.0	-	0.0	-
NM_001004136	0.0	-	0.0	-
NM_001004135	0.0	-	0.0	-
NM_001004134	0.0	-	0.0	-
NM_014991	399.0	5.10765079351	345.0	5.97575394911
NM_001318005	54.0	1.56942338648	20.0	2.57769023158
NM_001318002	169.0	13.0194485303	23.0	9.62396537832
NM_001318000	30.0	1.87396498431	14.0	2.56071143365
NM_005497	576.0	13.8102687949	238.0	36.6239786404
NM_005711	0.0	-	0.0	-
NM_014445	579.0	33.4538196704	76.0	69.2975469422
NM_014442	1.0	0.0621477705885	0.0	-
NM_005715	3.0	0.125215515007	1.0	0.150101372208
NM_014426	226.0	17.6630589574	119.0	17.9502710127
NM_014441	0.0	-	0.0	-
NM_005718	0.0	-	0.0	-
NM_152363	274.0	15.6050386816	231.0	21.0628070311
NM_032673	135.0	27.309006278	127.0	29.8407301078
NM_152361	57.0	7.8251724356	40.0	15.0842613552
NM_152367	0.0	-	0.0	-
NM_014448	191.0	12.0541636067	145.0	12.4763837758
NM_004239	99.0	1.81513643168	61.0	1.88210442818
NM_057168	0.0	-	0.0	-
NM_057169	200.0	6.50945748412	134.0	10.7713534703
NM_176883	0.0	-	0.0	-
NM_176882	0.0	-	0.0	-
NM_176885	0.0	-	0.0	-
NM_001185011	936.0	51.2378297	715.0	71.9608728489
NM_176887	0.0	-	0.0	-
NM_176889	5.0	0.391109209273	1.0	0.197068575769
NM_176888	0.0	-	0.0	-
NM_001304579	19.0	1.75249206535	13.0	3.1767454414
NM_020225	1.0	0.0175180439176	1.0	0.0659021127168
NM_001352506	101.0	4.55590729067	40.0	7.20840808124
NM_001352507	41.0	2.81010650489	28.0	3.36061932746
NM_001242802	19.0	1.42072694159	14.0	1.34266502172
NM_020227	0.0	-	0.0	-
NM_014874	1442.0	56.5064751382	843.0	67.9418613533
NM_022459	410.0	7.60164369659	286.0	15.1667534095
NM_181843	131.0	29.4226281691	67.0	29.0291795654
NM_021949	1.0	0.0278785785618	1.0	0.0520368470941
NM_022450	172.0	10.5357919051	151.0	10.7766121866
NM_001163925	13.0	0.597731831674	2.0	0.329332929857
NM_022453	347.0	40.7405509843	335.0	44.4903730297
NM_001129742	0.0	-	0.0	-
NM_022455	58.0	0.818753676115	43.0	0.97401709863
NM_001163922	66.0	3.28786876345	42.0	2.95602863654
NM_001607	140.0	14.1057331309	95.0	13.6556930739
NM_130444	2598.0	72.1541549718	2247.0	78.3516311779
NM_001204240	115.0	10.4442438942	101.0	11.9577850917
NM_001136498	141.0	9.80333927945	66.0	31.5001801581
NM_001097579	0.0	-	0.0	-
NM_032358	65.0	5.03286666889	42.0	5.24710195607
NM_001605	852.0	46.6953518829	730.0	46.0233423081
NM_001008393	223.0	11.5811991864	19.0	10.1818764147
NM_001008392	320.0	13.1644462736	79.0	17.4231387025
NM_001008391	0.0	-	0.0	-
NM_001008390	150.0	6.05663501208	56.0	20.3637528295
NM_001008397	185.0	8.95080476798	59.0	17.1637345277
NM_001354684	16.0	0.841429098263	15.0	2.10176348011
NM_001008394	0.0	-	0.0	-
NM_001354689	912.0	50.1186456445	551.0	50.3158197715
NM_152292	23.0	1.13497491538	12.0	2.1561620643
NM_021942	102.0	4.10494622255	81.0	4.36366132061
NM_019108	325.0	10.7303147228	199.0	23.3342810733
NM_019109	141.0	6.56878554668	121.0	15.8968651121
NM_020964	198.0	2.85778922209	159.0	3.76492639522
NM_017772	262.0	13.6027561394	115.0	13.8843769292
NM_020962	287.0	8.11095968521	223.0	10.8899685395
NM_152290	0.0	-	0.0	-
NM_020961	74.0	3.87050781519	43.0	5.74819281183
NM_019100	231.0	23.9729570399	211.0	27.5432810707
NM_019101	2.0	0.481665638543	2.0	0.646468343793
NM_019102	77.0	8.51664496731	54.0	12.1731658981
NM_032782	0.0	-	0.0	-
NM_019104	87.0	13.8650595352	67.0	16.5713130313
NM_019105	64.0	0.89367783846	63.0	0.907082084557
NM_012244	0.0	-	0.0	-
NM_021645	29.0	0.961284045668	18.0	1.43369315879
NM_001024924	103.0	5.27001643577	78.0	5.32415437106
NM_001321376	25.0	1.85274742686	13.0	1.73403135448
NM_016104	99.0	10.7361560776	24.0	9.9066905657
NM_016107	871.0	33.6633189436	772.0	43.8720479564
NM_001143842	541.0	62.4377282914	307.0	74.721180701
NM_016101	246.0	19.4417200364	126.0	42.5276164063
NM_014211	0.0	-	0.0	-
NM_001276252	466.0	17.7226767725	300.0	27.0315303046
NM_015719	487.0	14.4564834227	432.0	15.115362925
NM_015718	0.0	-	0.0	-
NM_001033026	808.0	54.6843465938	585.0	57.5497362573
NM_001135694	347.0	41.2961039523	224.0	48.015585619
NM_001350658	46.0	1.20592099434	20.0	2.55611960203
NM_015710	601.0	72.370262191	571.0	72.8248613714
NM_001159642	1.0	0.0759841523489	0.0	-
NM_015715	129.0	8.75965803447	76.0	9.1037953826
NM_015714	0.0	-	0.0	-
NM_015717	7.0	0.685318604839	3.0	0.557063147311
NM_001321761	61.0	3.81690006944	29.0	6.15155033391
NM_033092	55.0	2.75486680803	26.0	4.5642894273
NM_138392	546.0	42.3118314605	510.0	44.0064150129
NM_138391	51.0	3.0766828666	0.0	-
NM_138396	151.0	9.27113571031	86.0	15.1407729971
NM_138395	158.0	9.38038760076	139.0	14.2957658752
NM_001135690	0.0	-	0.0	-
NM_022436	0.0	-	0.0	-
NM_001282619	1550.0	109.638885361	1019.0	183.094095293
NM_001729	0.0	-	0.0	-
NM_001728	3478.0	305.280742849	2148.0	339.958609413
NM_020464	111.0	2.71607330797	89.0	3.3749981412
NM_130439	131.0	6.9189811487	64.0	13.2089207543
NM_001725	4.0	0.397341518624	4.0	0.500748020397
NM_001727	0.0	-	0.0	-
NM_003616	79.0	10.6538839307	63.0	13.6966166718
NM_001720	276.0	10.4901621793	4.0	0.606364848521
NM_004758	1.0	0.0238079729106	1.0	0.0328801175934
NM_001722	672.0	63.8465407531	425.0	65.0721425003
NM_183387	0.0	-	0.0	-
NM_001288751	1.0	0.0782886695709	1.0	0.136060709328
NM_001351775	131.0	3.74553269672	41.0	4.91125803535
NM_000094	98.0	1.95886465216	93.0	1.92919763648
NM_000095	0.0	-	0.0	-
NM_000096	0.0	-	0.0	-
NM_000097	102.0	6.90067371631	62.0	8.32452313469
NM_000090	40942.0	1366.77503007	38298.0	1594.86913265
NM_001288758	72.0	3.93432076133	37.0	4.31369573297
NM_000092	2.0	0.03544604496	2.0	0.0722545931265
NM_001164386	153.0	3.34576872046	104.0	3.94626762907
NM_015904	144.0	5.61758698745	117.0	5.85395351609
NM_015905	139.0	6.36240129613	122.0	7.0914686352
NM_021189	0.0	-	0.0	-
NM_015907	215.0	18.7637436786	200.0	23.4966378802
NM_015900	1.0	0.102962795205	1.0	0.133678902601
NM_015902	1130.0	19.0296210857	975.0	21.272848938
NM_012243	78.0	2.43449497383	23.0	4.31011946391
NM_001136191	1953.0	68.7276657995	1335.0	95.7239789696
NM_021181	0.0	-	0.0	-
NM_021187	1.0	0.0539834390178	1.0	0.116364301883
NM_015909	423.0	10.6198365783	415.0	10.6883947187
NM_021185	13.0	0.639784930465	12.0	0.631978536088
NM_021184	370.0	27.398503807	151.0	31.2704407856
NM_001199214	4.0	0.318045597337	0.0	-
NM_001102597	0.0	-	0.0	-
NM_001130440	148.0	16.7435301042	9.0	6.62435333008
NM_001308102	0.0	-	0.0	-
NM_001130445	1431.0	49.2886248245	1193.0	57.8427550609
NM_001308100	0.0	-	0.0	-
NM_005340	747.0	198.990567257	490.0	235.706430389
NM_001130448	5.0	0.368019629449	3.0	1.04132826969
NM_001322977	721.0	31.8027417835	306.0	57.8759290943
NM_001198533	116.0	4.52142874394	59.0	4.1240094403
NM_004391	0.0	-	0.0	-
NM_004397	721.0	21.2239627547	255.0	32.1865101541
NM_012240	17.0	2.57492081232	16.0	3.10304805021
