1_1	chr15	-	24	0	0	1	24	34787884	34787907	NA	NA
2_1	chr13	-	24	0	0	1	24	111102779	111102802	NA	NA
3_1	chr16	-	24	0	0	1	24	70333167	70333190	NA	NA
4_1	chr2	-	24	0	0	1	24	86350861	86350884	NA	NA
5_1	chr12	-	24	0	0	1	24	49666961	49666984	NA	NA
6_1	chr14	-	24	0	0	1	24	103592692	103592715	NA	NA
7_1	chr17	-	24	0	0	1	24	7481000	7481023	NA	NA
8_1	chr20	-	24	0	0	1	24	37063921	37063898	NA	NA
9_1	chr11	-	24	0	0	1	24	319867	319844	NA	NA
10_1	chr2	-	24	0	0	1	24	105472069	105472092	NA	NA
11_1	chr11	-	24	0	0	1	24	88068216	88068193	NA	NA
12_33	chr2	-	24	0	0	1	24	133038155	133038132	NA	NA
13_1	chr1	-	24	0	0	1	24	35656553	35656530	NA	NA
14_1	chr18	-	24	0	0	1	24	61089522	61089499	NA	NA
15_1	chr1	-	24	0	0	1	24	35932237	35932214	NA	NA
16_1	chr3	-	24	0	0	1	24	39139737	39139714	NA	NA
17_1	chr19	-	24	0	0	1	24	36236791	36236814	NA	NA
18_1	chr2	-	24	0	0	1	24	188348893	188348870	NA	NA
19_1	chr7	-	24	0	0	1	24	94285769	94285792	NA	NA
20_1	chr20	-	24	0	0	1	24	35444648	35444625	NA	NA
21_1	chr1	-	24	0	0	1	24	19497318	19497295	NA	NA
22_1	chr10	-	24	0	0	1	24	51565160	51565183	NA	NA
23_1	chr2	-	24	0	0	1	24	189875432	189875455	NA	NA
24_1	chr1	-	24	0	0	1	24	156243184	156243161	NA	NA
25_1	chr9	-	24	0	0	1	24	130569967	130569990	NA	NA
26_1	chr11	-	24	0	0	1	24	11913539	11913562	NA	NA
27_1	chr15	-	24	0	0	1	24	72873297	72873320	NA	NA
28_34	chrY	-	24	0	0	1	24	10037852	10037875	NA	NA
29_2	chr12	-	24	0	0	1	24	56510512	56510535	NA	NA
30_1	chr11	-	24	0	0	1	24	111915878	111915901	NA	NA
31_1	chr17	-	24	0	0	1	24	1554751	1554728	NA	NA
32_1	chr7	-	24	0	0	1	24	94292856	94292879	NA	NA
33_1	chrX	-	24	0	0	1	24	51638382	51638405	NA	NA
34_1	chr3	-	24	0	0	1	24	197677810	197677833	NA	NA
35_1	chr19	-	24	0	0	1	24	40030095	40030072	NA	NA
36_1	chr1	-	24	0	0	1	24	119669888	119669865	NA	NA
37_1	chr20	-	24	0	0	1	24	61572910	61572933	NA	NA
38_4	chr6	-	24	0	0	1	24	38645132	38645109	NA	NA
39_1	chr16	-	24	0	0	1	24	28834583	28834606	NA	NA
40_1	chr1	-	24	0	0	1	24	179064127	179064150	NA	NA
41_1	chr17	-	24	0	0	1	24	6916038	6916061	NA	NA
42_2	chr21	-	24	0	0	1	24	9827417	9827440	NA	NA
43_1	chr12	-	24	0	0	1	24	89745974	89745951	NA	NA
44_1	chr11	-	24	0	0	1	24	11964404	11964427	NA	NA
45_1	chr17	-	24	0	0	1	24	34144732	34144755	NA	NA
46_1	chr5	-	24	0	0	1	24	38886272	38886295	NA	NA
47_1	chr5	-	24	0	0	1	24	110456777	110456800	NA	NA
48_1	chr11	-	24	0	0	1	24	45226983	45226960	NA	NA
49_1	chr14	-	24	0	0	1	24	20825229	20825252	NA	NA
50_1	chr1	-	24	0	0	1	24	153637800	153637777	NA	NA
51_1	chr2	-	24	0	0	1	24	224776996	224776973	NA	NA
52_1	chr2	-	24	0	0	1	24	192110295	192110318	NA	NA
53_1	chr17	-	24	0	0	1	24	8508263	8508240	NA	NA
54_1	chr12	-	24	0	0	1	24	120662088	120662065	NA	NA
55_1	chr2	-	24	0	0	1	24	86333356	86333379	NA	NA
56_1	chr2	-	24	0	0	1	24	74761092	74761069	NA	NA
57_1	chr14	-	24	0	0	1	24	103802123	103802146	NA	NA
58_1	chr1	-	24	0	0	1	24	156640953	156640930	NA	NA
59_1	chr11	-	24	0	0	1	24	12901332	12901355	NA	NA
60_42	chr10	-	24	0	0	1	24	88649443	88649466	NA	NA
61_1	chr4	-	24	0	0	1	24	102001726	102001703	NA	NA
62_1	chr10	-	24	0	0	1	24	74631161	74631184	NA	NA
63_1	chr9	-	24	0	0	1	24	100437468	100437445	NA	NA
64_1	chr9	-	24	0	0	1	24	15055326	15055349	NA	NA
65_1	chr2	-	24	0	0	1	24	189904083	189904060	NA	NA
66_1	chr22	-	24	0	0	1	24	24133968	24133991	NA	NA
67_1	chr6	-	24	0	0	1	24	27777958	27777981	NA	NA
68_1	chr6	-	24	0	0	1	24	31597394	31597417	NA	NA
69_1	chr1	-	24	0	0	1	24	78428501	78428478	NA	NA
70_1	chr7	-	24	0	0	1	24	66072018	66071995	NA	NA
71_1	chr16	-	24	0	0	1	24	28493840	28493817	NA	NA
72_1	chr12	-	24	0	0	1	24	109530371	109530348	NA	NA
73_1	chr10	-	24	0	0	1	24	127737967	127737944	NA	NA
74_1	chr1	-	24	0	0	1	24	108742712	108742689	NA	NA
75_1	chrM	-	24	0	0	1	24	4931	4954	NA	NA
76_1	chr12	-	24	0	0	1	24	110933984	110933961	NA	NA
77_1	chr14	-	24	0	0	1	24	35451337	35451314	NA	NA
78_1	chr7	-	24	0	0	1	24	94285846	94285869	NA	NA
79_1	chr16	-	24	0	0	1	24	57474737	57474714	NA	NA
80_1	chr6	-	24	0	0	1	24	26217231	26217254	NA	NA
81_1	chr3	-	24	0	0	1	24	130399504	130399481	NA	NA
82_1	chr6	-	24	0	0	1	24	114281161	114281138	NA	NA
83_1	chr14	-	24	0	0	1	24	103988822	103988799	NA	NA
84_1	chr5	-	24	0	0	1	24	143549471	143549448	NA	NA
85_2	chr20	-	24	0	0	1	24	35169193	35169216	NA	NA
86_1	chr6	-	24	0	0	1	24	27858256	27858233	NA	NA
87_1	chrX	-	24	0	0	1	24	55513863	55513840	NA	NA
88_1	chr2	-	24	0	0	1	24	216213869	216213892	NA	NA
89_1	chr1	-	24	0	0	1	24	40254451	40254428	NA	NA
90_1	chr7	-	24	0	0	1	24	75583382	75583405	NA	NA
91_1	chr19	-	24	0	0	1	24	50000512	50000535	NA	NA
92_1	chr6	-	24	0	0	1	24	27834839	27834816	NA	NA
93_1	chr12	-	24	0	0	1	24	34372663	34372640	NA	NA
94_1	chr22	-	24	0	0	1	24	20918801	20918824	NA	NA
95_1	chr17	-	24	0	0	1	24	41154705	41154728	NA	NA
96_1	chr6	-	24	0	0	1	24	3751891	3751868	NA	NA
97_1	chr22	-	24	0	0	1	24	29659869	29659846	NA	NA
98_1	chr3	-	24	0	0	1	24	10140431	10140454	NA	NA
99_1	chr3	-	24	0	0	1	24	48510901	48510878	NA	NA
100_1	chr2	-	24	0	0	1	24	202899680	202899703	NA	NA
101_1	chrX	-	24	0	0	1	24	153129845	153129822	NA	NA
102_1	chr5	-	24	0	0	1	24	43297199	43297176	NA	NA
103_1	chr6	-	24	0	0	1	24	26104328	26104351	NA	NA
104_1	chr20	-	24	0	0	1	24	30803113	30803136	NA	NA
105_1	chr6	-	24	0	0	1	24	90348446	90348423	NA	NA
106_2	chr6	-	24	0	0	1	24	27835313	27835290	NA	NA
107_2	chr5	-	24	0	0	1	24	122990814	122990837	NA	NA
108_1	chrX	-	24	0	0	1	24	54947369	54947392	NA	NA
109_1	chr5	-	24	0	0	1	24	137803685	137803708	NA	NA
110_1	chr19	-	24	0	0	1	24	572233	572210	NA	NA
111_1	chr1	-	24	0	0	1	24	45806853	45806876	NA	NA
112_1	chr11	-	24	0	0	1	24	62650434	62650457	NA	NA
113_1	chr9	-	24	0	0	1	24	91926183	91926206	NA	NA
114_1	chr3	-	24	0	0	1	24	197559082	197559105	NA	NA
115_1	chr5	-	24	0	0	1	24	90674668	90674645	NA	NA
116_1	chr19	-	24	0	0	1	24	3983018	3982995	NA	NA
117_1	chr17	-	24	0	0	1	24	42264973	42264996	NA	NA
118_1	chr5	-	24	0	0	1	24	151043764	151043741	NA	NA
119_4	chr17	-	24	0	0	1	24	79478559	79478536	NA	NA
120_1	chr7	-	24	0	0	1	24	56130399	56130422	NA	NA
121_1	chr3	-	24	0	0	1	24	112267433	112267410	NA	NA
122_1	chr21	-	24	0	0	1	24	30400196	30400219	NA	NA
123_1	chr22	-	24	0	0	1	24	29735088	29735065	NA	NA
124_1	chr6	-	24	0	0	1	24	27115209	27115232	NA	NA
125_1	chr19	-	24	0	0	1	24	2248033	2248056	NA	NA
126_1	chr7	-	24	0	0	1	24	56045830	56045853	NA	NA
127_1	chr18	-	24	0	0	1	24	20581639	20581662	NA	NA
128_1	chr2	-	24	0	0	1	24	10580959	10580936	NA	NA
129_1	chr11	-	24	0	0	1	24	208538	208515	NA	NA
130_1	chr2	-	24	0	0	1	24	105990048	105990025	NA	NA
131_1	chr16	-	24	0	0	1	24	417770	417747	NA	NA
132_1	chr18	-	24	0	0	1	24	61030063	61030040	NA	NA
133_1	chr17	-	24	0	0	1	24	7416460	7416483	NA	NA
134_1	chr5	-	24	0	0	1	24	34925428	34925451	NA	NA
135_1	chr9	-	24	0	0	1	24	36249240	36249217	NA	NA
