1_1	chr4	-	24	0	0	1	24	157732095	157732072	NA	NA
2_1	chr12	-	24	0	0	1	24	89745815	89745792	NA	NA
3_1	chr12	-	24	0	0	1	24	4794455	4794478	NA	NA
4_1	chr13	-	24	0	0	1	24	73346965	73346942	NA	NA
5_1	chr17	-	24	0	0	1	24	49353298	49353321	NA	NA
6_1	chr2	-	24	0	0	1	24	189875432	189875455	NA	NA
7_1	chr19	-	24	0	0	1	24	52531352	52531375	NA	NA
8_1	chr7	-	24	0	0	1	24	5568903	5568880	NA	NA
9_1	chr10	-	24	0	0	1	24	111767871	111767894	NA	NA
10_1	chr1	-	24	0	0	1	24	26227532	26227509	NA	NA
11_1	chr7	-	24	0	0	1	24	21467828	21467851	NA	NA
12_1	chr12	-	24	0	0	1	24	49298727	49298750	NA	NA
13_1	chr16	-	24	0	0	1	24	85832869	85832846	NA	NA
14_1	chr12	-	24	0	0	1	24	53689348	53689371	NA	NA
15_2	chr16	-	24	0	0	1	24	33963215	33963238	NA	NA
16_1	chr14	-	24	0	0	1	24	24651204	24651181	NA	NA
17_1	chr9	-	24	0	0	1	24	139757867	139757844	NA	NA
18_1	chr9	-	24	0	0	1	24	38396156	38396179	NA	NA
19_1	chr15	-	24	0	0	1	24	65844019	65844042	NA	NA
20_1	chr17	-	24	0	0	1	24	26989328	26989351	NA	NA
21_1	chr4	-	24	0	0	1	24	22446709	22446686	NA	NA
22_1	chr17	-	24	0	0	1	24	4700979	4701002	NA	NA
23_1	chr14	-	24	0	0	1	24	103802123	103802146	NA	NA
24_1	chr7	-	24	0	0	1	24	100867026	100867049	NA	NA
25_1	chr17	-	24	0	0	1	24	1579972	1579949	NA	NA
26_1	chr5	-	24	0	0	1	24	112257814	112257791	NA	NA
27_1	chr17	-	24	0	0	1	24	40282429	40282406	NA	NA
28_1	chr9	-	24	0	0	1	24	117359917	117359940	NA	NA
29_1	chr1	-	24	0	0	1	24	45980572	45980549	NA	NA
30_1	chr8	-	24	0	0	1	24	120868037	120868014	NA	NA
31_1	chr2	-	24	0	0	1	24	110371410	110371387	NA	NA
32_1	chr6	-	24	0	0	1	24	157802450	157802473	NA	NA
33_1	chr14	-	24	0	0	1	24	35782175	35782198	NA	NA
34_1	chr2	-	24	0	0	1	24	175624266	175624243	NA	NA
35_1	chr12	-	24	0	0	1	24	69986854	69986877	NA	NA
36_2	chr11	-	24	0	0	1	24	118892554	118892577	NA	NA
37_1	chrM	-	24	0	0	1	24	2347	2370	NA	NA
38_1	chr12	-	24	0	0	1	24	100480182	100480159	NA	NA
39_2	chr19	-	24	0	0	1	24	50001210	50001233	NA	NA
40_1	chr16	-	24	0	0	1	24	69349986	69350009	NA	NA
