"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,0.719518617401644,0.2755703118306,2.61101645029146,0.00902735512452279,0.195452158616385
"NM_017847",63.9022336029962,-0.0506980482728523,0.3050897130095,-0.166174230434553,0.86801983860678,0.992135440081849
"NM_001003800",585.283004475555,0.0327776494467575,0.174875297614552,0.187434416946662,0.851320039924272,0.992135440081849
"NM_016649",55.6237812979009,-0.337368091914085,0.789060439875337,-0.427556717920601,0.668973883222808,0.992135440081849
"NM_016647",92.431057416335,-0.250722927374788,0.333983088241074,-0.750705458456665,0.452829937273548,0.980598725798628
"NM_016640",216.178147093698,-0.128049830185533,0.157611975471674,-0.812437188242375,0.416540814644831,0.974112213713922
"NM_003279",63.2038616662439,-0.365427158580306,0.405983659155824,-0.900103120751588,0.368065375418194,0.941804994367056
"NM_001008781",948.303707810993,-0.11074010723683,0.230022755943158,-0.481431094861741,0.630210141258388,0.992135440081849
"NM_001253384",75.4300409668677,0.0676011761235951,0.310320077265728,0.217843385188732,0.827551139736541,0.992135440081849
"NM_003363",128.633625888379,0.196850515178436,0.209616834344475,0.939096880238832,0.347681005891635,0.939196959695863
"NM_001282735",1175.74617977635,0.0932824195563575,0.234208431331456,0.398288050631032,0.690417867656417,0.992135440081849
"NM_001282730",133.822463842211,0.176288397771783,0.223519126870831,0.788694910541852,0.430290343267371,0.976674160526523
"NM_007100",145.32731011625,-0.138964426518332,0.257455148915995,-0.539761690933106,0.589361389517258,0.992135440081849
"NM_000485",277.53362322999,0.00201483284093213,0.242853709152649,0.00829648782372797,0.99338043639596,0.998396373312641
"NM_007108",578.089714620081,-0.0527097902849543,0.304047342957375,-0.173360470025037,0.862368094943931,0.992135440081849
"NM_016643",74.2487925590273,-0.434525251928908,0.275415777168608,-1.57770646400875,0.114633060607601,0.703858458824018
"NM_001350532",108.881402443962,-0.00276961604385418,0.311337523059465,-0.00889586329536379,0.992902221637159,0.998396373312641
"NM_001350530",202.228645707613,0.217737216050916,0.326498140213332,0.666886543086118,0.50484460722311,0.990747578933853
