"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,-0.255464969576876,0.275014727451467,-0.928913778342867,0.352933771854471,0.999816067448533
"NM_017847",63.9022336029962,0.225401516879602,0.338937840778532,0.665023168737549,0.506035674339549,0.999816067448533
"NM_001003803",48.4128512444263,0.279862198123433,0.37239322625326,0.751523331772695,0.452337764573054,0.999816067448533
"NM_001003800",585.283004475555,0.0626294592976332,0.168515905234866,0.371653104259473,0.710151145146346,0.999816067448533
"NM_016649",55.6237812979009,0.800076839956354,0.830494483688968,0.963374056866095,0.335359840740226,0.999816067448533
"NM_016647",92.431057416335,-0.358612877959391,0.322126557140671,-1.11326703747306,0.265593758790435,0.999816067448533
"NM_016644",14.8575868756967,-0.287757882324749,0.497590350463244,-0.578302778695074,0.563059718735554,0.999816067448533
"NM_016640",216.178147093698,-0.132290172265198,0.157596008817764,-0.839425904612673,0.401230352306724,0.999816067448533
"NM_003279",63.2038616662439,0.413327059038001,0.413604859430231,0.999328343500093,0.317635659441154,0.999816067448533
"NM_001304467",27.9167742585561,-0.336282934793609,0.437839187408042,-0.768051249099848,0.442456738273341,0.999816067448533
"NM_001080825",33.6774319687297,-0.110300683957408,0.374283364052509,-0.294698334339898,0.768224335705158,0.999816067448533
"NM_001008781",948.303707810993,0.00463069404764365,0.225360035261643,0.0205479824418176,0.983606235690196,0.999816067448533
"NM_002223",18.4741407220563,0.155599298274957,0.433022407586743,0.359333132763546,0.719345890857711,0.999816067448533
"NM_001253384",75.4300409668677,-0.119268865338231,0.307766357465835,-0.387530548563842,0.698363473795378,0.999816067448533
"NM_001145313",15.1218815567099,0.0263506175303437,0.566210173014419,0.0465385801707817,0.962880984854629,0.999816067448533
"NM_003363",128.633625888379,0.403529981819902,0.246968825873153,1.63393084286339,0.102273372649643,0.999816067448533
"NM_207118",44.1715795578027,0.126066653954012,0.391747700944199,0.321805727640936,0.747599874908864,0.999816067448533
"NM_001282735",1175.74617977635,0.0134910336078956,0.23317343766125,0.0578583638994727,0.953861448327407,0.999816067448533
"NM_001282730",133.822463842211,0.102744785462648,0.222340359544378,0.462105870806333,0.644005400328833,0.999816067448533
"NM_004109",46.0871670685877,-0.208964602701721,0.323679440594477,-0.645591213077767,0.518544129431284,0.999816067448533
"NM_004101",28.4254557535846,0.0473782167607378,0.381744295223988,0.124109822605047,0.901228320978629,0.999816067448533
"NM_007101",37.7413191380541,-0.0493154107837703,0.391625968551547,-0.125924771960773,0.899791473569885,0.999816067448533
"NM_007100",145.32731011625,-0.169663033545847,0.265725504643085,-0.638489834740301,0.523154869097577,0.999816067448533
"NM_000485",277.53362322999,-0.159129279540561,0.243047407456577,-0.654725270291109,0.512644652156942,0.999816067448533
"NM_007108",578.089714620081,-0.0673460946807319,0.304677774683329,-0.221040391773666,0.825060982637221,0.999816067448533
"NM_016643",74.2487925590273,-0.459576685880886,0.229916357246677,-1.99888642715318,0.0456206436218927,0.999816067448533
"NM_001350532",108.881402443962,0.360763618146216,0.309557399665324,1.16541752365233,0.243850027412046,0.999816067448533
"NM_001350531",8.32280830105743,-0.147977726179036,0.728782465460253,-0.203047868454934,0.839097617798443,0.999816067448533
"NM_001350530",202.228645707613,0.373402216968762,0.332825116172012,1.12191718360515,0.261897653741859,0.999816067448533
"NM_014177",57.1496567371682,-0.0135542778992278,0.310278516213507,-0.0436842294614459,0.96515611028269,0.999816067448533
"NM_020992",23.4489631327558,0.217230266114075,0.478071361009045,0.454388787597685,0.649549021064107,0.999816067448533
"NM_005802",120.810274260048,-0.107067064963815,0.351495431150148,-0.304604428608005,0.760667446679999,0.999816067448533
"NM_003824",92.6745291978166,-0.129641752535936,0.275416573890875,-0.470711514214471,0.637846760802901,0.999816067448533
"NM_003825",111.194655646093,0.117381679778041,0.261407076648898,0.449037881004651,0.653404330346819,0.999816067448533
"NM_003826",91.9812581269343,0.0579994694502621,0.273439525095068,0.212110774512563,0.832020614107293,0.999816067448533
"NM_003827",367.016966999444,-0.100962765281586,0.18840689229075,-0.535876177638871,0.592044129608684,0.999816067448533
"NM_003821",58.2160885870954,0.0478162736406221,0.254709376533157,0.187728753026089,0.85108928932738,0.999816067448533
"NM_003795",218.937096947387,0.0504388117585982,0.230426001900485,0.218893750456085,0.826732814838022,0.999816067448533
