AccNum	GeneName	TE0	TE1	TE2	TE3	TE4	foldTE1	foldTE2	foldTE3	foldTE4
NM_017847	ODR4	1.0401240115414518	1.2439967994520318	1.416671981224984	1.7174627593119647	1.757317253864697	0.20387278791057994	0.3765479696835321	0.6773387477705128	0.7171932423232452
NM_001003800	BICD2	-0.3661660434001588	-0.32605399186986617	-0.3943986507705013	-0.042999834787818436	0.20356080026663648	0.040112051530292625	-0.0282326073703425	0.32316620861234036	0.5697268436667953
NM_016647	THEM6	-0.3973731404948344	0.21193559021606223	0.3667467558902988	0.7144602711457875	0.5593778762512596	0.6093087307108966	0.7641198963851332	1.1118334116406219	0.956751016746094
NM_016640	MRPS30	0.5440196317664592	0.5559408057583202	0.26871467293188545	0.37927607955836606	0.8313638829273944	0.01192117399186099	-0.27530495883457373	-0.1647435522080931	0.2873442511609352
NM_001253384	RPL15	0.8229146925151101	0.5361775509392732	-0.1597990586054827	-0.09967318353827981	0.7221073762854071	-0.28673714157583685	-0.9827137511205928	-0.9225878760533899	-0.10080731622970296
NM_207118	GTF2H5	1.5643767848515777	2.4139218008916172	2.550346694236379	1.6779343951259742	2.2755849102477654	0.8495450160400395	0.9859699093848011	0.11355761027439648	0.7112081253961877
NM_001282735	SPATS2L	0.12767478951889988	0.10395607794761474	0.43891441237952744	1.2658313339652087	1.56019735655625	-0.023718711571285134	0.31123962286062756	1.1381565444463089	1.43252256703735
NM_001282730	SUPT7L	0.8839006100645221	0.5023087950349217	0.6592583628010464	0.5422792957705762	0.8627700196946764	-0.3815918150296005	-0.2246422472634757	-0.34162131429394593	-0.02113059036984577
NM_004109	FDX1	0.5360166091010332	1.1269573782523983	0.004176676514123123	0.6890749527254747	0.765828753714699	0.5909407691513651	-0.5318399325869101	0.15305834362444148	0.22981214461366584
NM_004101	F2RL2	-0.2397842128562544	1.0282681083913072	1.4015121740525502	1.4148999892890426	2.024046143254404	1.2680523212475616	1.6412963869088046	1.654684202145297	2.2638303561106587
