AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_052924	2.0	0.23948246049	1.0	0.220982946031
NM_001100	14.0	4.17408940016	9.0	3.53046563777
NM_001256627	42.0	4.09450452665	27.0	5.43222256884
NM_052929	2.0	0.173156352806	2.0	0.209879061269
NM_052928	53.0	5.43988221713	45.0	8.28891932347
NM_175736	123.0	4.88877380756	95.0	13.7028773295
NM_006712	64.0	15.2162880294	43.0	11.5927653488
NM_005885	223.0	10.2298673291	198.0	32.2276094882
NM_001193628	1.0	0.174995543021	1.0	1.24604669568
NM_001354211	19.0	1.73230882083	2.0	0.616547013665
NM_001354216	138.0	11.3345156037	108.0	13.0090919033
NM_005554	0.0	-	0.0	-
NM_175900	0.0	-	0.0	-
NM_001170781	3.0	0.531467945471	2.0	2.99554660175
NM_001322096	142.0	22.0863955213	56.0	40.5056350246
NM_033400	37.0	1.79253221556	36.0	2.07464595582
NM_033403	0.0	-	0.0	-
NM_002602	0.0	-	0.0	-
NM_001130071	282.0	42.5668493523	276.0	61.7272363093
NM_001099780	0.0	-	0.0	-
NM_001099781	1.0	0.17814924724	1.0	0.252176116984
NM_033409	0.0	-	0.0	-
NM_002353	0.0	-	0.0	-
NM_001099784	35.0	4.10151566454	27.0	5.76050076724
NM_021009	1060.0	182.409667536	989.0	213.773296883
NM_014858	31.0	3.44405563965	26.0	5.42995560063
NM_001356	493.0	39.8592265517	399.0	89.2361133602
NM_001357	530.0	51.9762996672	448.0	52.2653355156
NM_018046	91.0	8.97966260042	30.0	6.22151986517
NM_001353	0.0	-	0.0	-
NM_001190764	12.0	8.06354085244	12.0	10.0528513076
NM_001190765	0.0	-	0.0	-
NM_014853	69.0	6.30652727652	54.0	7.61130804797
NM_014855	150.0	12.0901975999	132.0	24.2238879899
NM_001308326	45.0	26.8334318581	40.0	45.2762005455
NM_001318944	61.0	6.22080671525	48.0	22.1726440055
NM_002354	0.0	-	0.0	-
NM_001320835	50.0	2.5169099828	42.0	3.26401540096
NM_022041	25.0	2.44739585365	21.0	5.20714162628
NM_001320836	41.0	4.31167505549	36.0	4.51612863309
NM_022047	38.0	7.36231248853	38.0	8.91554297134
NM_002357	79.0	6.25752403105	56.0	37.4038521624
NM_022045	81.0	11.6721517004	73.0	11.9606714314
NM_022044	161.0	81.9439655925	148.0	98.8530378576
NM_022049	4.0	0.513522274585	4.0	1.54056682376
NM_080552	0.0	-	0.0	-
NM_001267585	0.0	-	0.0	-
NM_021244	15.0	1.35456355164	11.0	4.06751901409
NM_021245	0.0	-	0.0	-
NM_021246	0.0	-	0.0	-
NM_001142503	32.0	2.878050435	30.0	4.02933578224
NM_001142502	103.0	14.6759715077	93.0	16.6344979266
NM_021242	100.0	11.7588863431	50.0	40.2933578224
NM_001286198	71.0	11.2477014229	25.0	16.6981482868
NM_001100910	1.0	0.187379389368	1.0	0.988530378576
NM_133459	0.0	-	0.0	-
NM_021248	1.0	0.113973525585	0.0	-
NM_021249	190.0	24.336120751	98.0	49.9360706704
NM_012101	0.0	-	0.0	-
NM_199292	0.0	-	0.0	-
NM_012102	241.0	13.0834903047	225.0	21.290938275
NM_012105	1.0	0.0498139608465	1.0	0.285702421554
NM_012104	89.0	6.77110341406	65.0	19.1995442054
NM_012459	183.0	100.874196624	179.0	268.101420856
NM_012458	658.0	146.718719347	486.0	750.665256232
NM_012109	14.0	3.84665928662	12.0	5.18762297795
NM_012456	204.0	134.639597557	124.0	202.051264193
NM_004415	0.0	-	0.0	-
NM_012454	21.0	1.57904193332	20.0	1.7424154734
NM_012453	243.0	35.5812366351	201.0	66.5272118618
NM_001134658	41.0	5.21692948648	27.0	10.9386558285
NM_012451	0.0	-	0.0	-
NM_003735	0.0	-	0.0	-
NM_003367	191.0	49.1122462651	162.0	69.2256144075
NM_174905	25.0	8.72232686979	25.0	10.5913969133
NM_174902	82.0	9.36502463915	74.0	31.7129687925
NM_001358683	0.0	-	0.0	-
NM_001001722	0.0	-	0.0	-
NM_001014796	441.0	20.8318842124	362.0	62.7070088279
NM_201286	17.0	1.71752382378	17.0	3.54038267608
NM_001014795	410.0	87.5162451283	382.0	125.039273052
NM_001358689	0.0	-	0.0	-
NM_001002029	0.0	-	0.0	-
NM_001029881	0.0	-	0.0	-
NM_178034	0.0	-	0.0	-
NM_006244	34.0	5.49982356081	16.0	4.76400182447
NM_001178045	0.0	-	0.0	-
NM_003739	3.0	1.09029085872	3.0	1.37295885913
NM_004465	0.0	-	0.0	-
NM_206943	160.0	11.5692762122	153.0	13.1746644532
NM_003476	4.0	1.21540620317	1.0	0.76040798352
NM_182543	11.0	2.20813419402	5.0	1.57744209347
NM_182542	0.0	-	0.0	-
NM_182541	0.0	-	0.0	-
NM_006242	29.0	3.72196233134	17.0	8.4025082179
NM_001244764	0.0	-	0.0	-
NM_001145030	0.0	-	0.0	-
NM_001979	0.0	-	0.0	-
NM_001145031	285.0	47.5718653105	254.0	90.7542347561
NM_004526	1086.0	138.541667912	1054.0	172.692434092
NM_001350217	23.0	0.934705775467	9.0	1.60206003731
NM_001242532	145.0	24.1850795658	84.0	27.6788506001
NM_004090	198.0	21.3677963928	183.0	145.887951032
NM_004091	181.0	15.504679248	108.0	36.5620824953
NM_004720	6.0	1.48775475037	4.0	1.68499496348
NM_004721	7.0	0.313109169685	6.0	0.920038615014
NM_001195279	0.0	-	0.0	-
NM_001195278	0.0	-	0.0	-
NM_004724	111.0	16.7493529206	101.0	19.2003015839
NM_004097	0.0	-	0.0	-
NM_001330647	1.0	0.141129019784	0.0	-
NM_001174150	35.0	3.90502971221	24.0	8.29535982022
NM_001330312	45.0	13.9984196966	32.0	29.6559113573
NM_001330314	159.0	6.50803722738	64.0	18.3202541203
NM_018042	1.0	0.175825561407	1.0	0.256095952999
NM_001330640	52.0	2.77590433922	46.0	3.48180684644
NM_001173464	2.0	0.133967375504	1.0	0.0885251085292
NM_001199039	59.0	9.34002902178	52.0	19.228271703
NM_004181	754.0	298.406011967	671.0	444.176708052
NM_001042517	76.0	7.04915324173	62.0	7.69960847635
NM_001243952	193.0	20.2009090304	102.0	22.0153053744
NM_007374	1.0	0.301585539227	1.0	0.600322092253
NM_006830	406.0	135.284269787	313.0	814.236864459
NM_006831	68.0	16.3862565463	60.0	20.8844446178
NM_000405	48.0	5.78965731487	43.0	32.866087329
NM_006833	2071.0	646.498867589	2031.0	918.157865346
NM_000403	83.0	22.6374062783	75.0	31.8652342664
NM_000402	281.0	52.1701445622	278.0	75.4976497924
NM_006836	529.0	27.1480914421	520.0	28.8567999734
NM_006837	119.0	35.5512436352	93.0	41.1641754661
NM_006838	378.0	47.9877332751	368.0	113.918323377
NM_006839	708.0	104.94694389	680.0	132.84597973
NM_001350022	8.0	0.375708336452	5.0	0.545145429362
NM_001304284	2.0	0.104618690113	2.0	0.210774067927
NM_001354073	6.0	0.866568838363	6.0	1.99479224376
NM_001355292	0.0	-	0.0	-
NM_014282	21.0	3.50529533867	20.0	7.16326361287
NM_181659	125.0	6.954081265	117.0	12.1745320309
NM_004890	196.0	85.0618335517	178.0	115.762110123
NM_023015	172.0	14.6155207835	159.0	22.6044578418
NM_001351370	121.0	8.26939301175	112.0	11.6624370506
NM_004867	0.0	-	0.0	-
NM_001168247	0.0	-	0.0	-
NM_020117	221.0	20.0426801528	178.0	22.4246058692
NM_020116	1.0	0.0920038615014	1.0	0.174857967909
NM_004544	429.0	38.8272206682	384.0	159.941993837
NM_004545	108.0	114.660086871	105.0	146.880693043
NM_004542	147.0	184.721142776	133.0	232.013894736
NM_001976	116.0	33.7925905447	104.0	35.450744611
NM_004541	142.0	129.973438665	108.0	225.552001872
NM_172193	1.0	0.165306083374	0.0	-
NM_001321015	59.0	9.06892935425	38.0	19.1004174844
NM_018040	50.0	3.78264175476	44.0	12.3332712639
NM_004457	422.0	32.9857527485	256.0	52.6484972779
NM_001198807	1.0	0.236742240745	0.0	-
NM_020119	313.0	19.4163301942	248.0	40.7235106125
NM_004549	0.0	-	0.0	-
NM_198474	13.0	1.99204364956	8.0	2.94351477492
NM_198475	66.0	11.1462992573	55.0	9.8613973679
NM_198476	36.0	4.73372513536	22.0	9.26747229915
NM_198477	0.0	-	0.0	-
NM_032257	0.0	-	0.0	-
NM_198471	2.0	0.319224018916	2.0	0.360777510429
NM_001330206	72.0	21.112975785	56.0	70.9714117952
NM_004862	101.0	17.0572155301	92.0	84.2081433602
NM_198478	0.0	-	0.0	-
NM_198479	0.0	-	0.0	-
NM_014289	0.0	-	0.0	-
NM_001623	0.0	-	0.0	-
NM_000583	0.0	-	0.0	-
NM_001171796	22.0	2.55788048821	6.0	10.2261763301
NM_001350396	48.0	11.6742789378	7.0	9.35096304059
NM_033258	0.0	-	0.0	-
NM_020379	41.0	3.9298395787	31.0	7.2847325838
NM_020378	111.0	36.5756240073	78.0	55.8734561804
NM_001324130	53.0	8.84669775949	23.0	9.29272426727
NM_001128592	34.0	16.1242161964	27.0	24.5616443757
NM_033259	20.0	6.54174515234	16.0	29.6559113573
NM_001306077	185.0	18.686456407	181.0	154.244826312
NM_020371	34.0	9.878847023	25.0	10.2120906878
NM_020370	0.0	-	0.0	-
NM_001128598	0.0	-	0.0	-
NM_020376	177.0	32.4418807802	159.0	46.6860386714
NM_020375	62.0	3.35319119298	52.0	28.4521658778
NM_020374	75.0	8.64099981273	59.0	15.8200612123
NM_001034850	7.0	0.94819448615	7.0	2.0842507982
NM_172373	49.0	5.82965895898	45.0	10.7622258958
NM_001003443	0.0	-	0.0	-
NM_018700	6.0	0.601539784124	6.0	1.22040787479
NM_182511	264.0	40.5796160936	182.0	119.941685934
NM_001304821	0.0	-	0.0	-
NM_006768	89.0	9.80937603122	77.0	19.2538378964
NM_006769	85.0	6.99431871634	64.0	57.1680218936
NM_001193308	4.0	0.905063418839	2.0	0.526747981479
NM_182969	8.0	0.711599552665	6.0	1.12191341831
NM_001308339	71.0	3.33828829886	70.0	7.92333509546
NM_001012301	15.0	2.10226214726	14.0	3.64195402633
NM_014465	0.0	-	0.0	-
NM_001351056	92.0	5.91404012617	87.0	17.2233931114
NM_006761	1498.0	364.73362244	1082.0	626.71281423
NM_006762	13.0	2.58165299762	12.0	6.76560715376
NM_006763	11.0	1.80495218515	10.0	9.32575828846
NM_182961	867.0	13.8992045265	862.0	14.5279583939
NM_001193306	0.0	-	0.0	-
NM_006766	232.0	11.2274338037	210.0	15.5305271447
NM_001349839	193.0	8.58882186668	140.0	29.3622884726
NM_002009	11.0	1.24319750355	2.0	1.52081596704
NM_001314077	26.0	3.1540238422	21.0	4.39191917139
NM_001040427	43.0	11.8807843636	29.0	16.4755063096
NM_001040429	88.0	4.88772668144	76.0	9.7148675136
NM_002004	410.0	118.739488833	362.0	127.802856087
NM_002007	0.0	-	0.0	-
NM_002006	33.0	2.16706172451	32.0	16.4184976373
NM_002001	0.0	-	0.0	-
NM_002000	0.0	-	0.0	-
NM_001626	261.0	21.9062062196	145.0	44.60692061
NM_001199662	0.0	-	0.0	-
NM_001003702	0.0	-	0.0	-
NM_013227	7.0	0.352247815895	5.0	0.292926820993
NM_005086	0.0	-	0.0	-
NM_032973	0.0	-	0.0	-
NM_007011	84.0	4.09136628821	56.0	19.49214831
NM_001303103	96.0	10.2828105838	42.0	7.97406067226
NM_001303100	59.0	8.25070152506	46.0	16.1249636222
NM_007015	0.0	-	0.0	-
NM_001303107	68.0	6.96982248489	40.0	14.6811442363
NM_032301	75.0	19.2071964749	71.0	22.9364891761
NM_144670	0.0	-	0.0	-
NM_152613	0.0	-	0.0	-
NM_152342	1.0	0.0548168416956	1.0	0.292464609046
NM_032977	1.0	0.0753197884117	1.0	0.283517316991
