AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_003258	2604.0	398.900856875	1345.0	466.141580184
NM_019892	255.0	18.3358683716	147.0	18.5618407394
NM_001017424	4.0	0.271709128966	3.0	0.577622775941
NM_004911	927.0	76.7269717224	806.0	101.61690092
NM_001017420	67.0	4.87504678169	35.0	4.73516345393
NM_004913	101.0	8.97700176665	70.0	9.02078607363
NM_004912	146.0	7.03328615862	93.0	10.2772964191
NM_032334	50.0	3.30986770825	15.0	4.88668868446
NM_001289912	1.0	0.0815263377454	0.0	-
NM_001330120	5.0	1.25557263218	5.0	3.2064886381
NM_004918	1.0	0.209549257481	0.0	-
NM_001330125	44.0	4.31755626739	12.0	8.21292215875
NM_198531	114.0	6.21882685899	93.0	6.59788106351
NM_032888	62.0	1.9396587608	49.0	2.14443619504
NM_198532	0.0	-	0.0	-
NM_198535	37.0	1.36273350411	10.0	1.26663781349
NM_181688	0.0	-	0.0	-
NM_198537	7.0	1.65730720888	6.0	1.62889622815
NM_198536	195.0	36.7916715625	149.0	63.8698784197
NM_198539	40.0	2.37910841502	14.0	1.76779435613
NM_032883	71.0	6.82444721866	47.0	8.23205620679
NM_032880	0.0	-	0.0	-
NM_032881	89.0	23.4582142889	51.0	33.4974627564
NM_001199208	0.0	-	0.0	-
NM_198282	222.0	24.5773649286	148.0	31.7206107588
NM_198281	0.0	-	0.0	-
NM_018919	1.0	0.0530585090603	1.0	0.0872934741775
NM_001193466	617.0	28.1836503861	542.0	39.9123759339
NM_001302777	26.0	3.03666122839	17.0	5.03477015974
NM_145658	0.0	-	0.0	-
NM_145659	0.0	-	0.0	-
NM_015456	1566.0	148.708792846	1212.0	156.933404493
NM_001277171	0.0	-	0.0	-
NM_001193460	89.0	4.74694709579	18.0	7.88175594267
NM_139159	760.0	43.4982829724	548.0	49.9795707182
NM_006045	63.0	2.01955777434	24.0	1.86514835285
NM_145653	0.0	-	0.0	-
NM_006511	13.0	1.3702966544	12.0	1.58145264869
NM_000548	462.0	19.6865205112	447.0	20.1359683071
NM_006041	101.0	4.56995886232	33.0	6.8738587633
NM_003036	506.0	21.6634350301	343.0	38.3203982343
NM_145654	0.0	-	0.0	-
NM_006042	52.0	3.02581342691	16.0	3.20176162782
NM_001271702	0.0	-	0.0	-
NM_001128928	69.0	7.79430233998	46.0	9.36615331188
NM_001353819	0.0	-	0.0	-
NM_001331185	21.0	6.77810187408	7.0	3.7755872838
NM_001351432	43.0	5.85313686439	9.0	3.17317447043
NM_001206631	0.0	-	0.0	-
NM_001145303	2.0	0.196964477407	2.0	0.228456693991
NM_005809	1010.0	237.743524629	586.0	239.832459723
NM_005019	0.0	-	0.0	-
NM_001017526	0.0	-	0.0	-
NM_001324340	54.0	4.09371996526	30.0	5.0274574943
NM_001083613	137.0	33.5073248133	128.0	43.2569952704
NM_018917	7.0	0.357961707735	7.0	0.592018359142
NM_001317338	8.0	0.87692932875	5.0	1.21197636023
NM_001204858	40.0	4.37287578027	16.0	11.5320086949
NM_001204856	0.0	-	0.0	-
NM_018910	10.0	0.467983976677	10.0	0.86828157151
NM_001079827	0.0	-	0.0	-
NM_001123040	7.0	1.07030102601	7.0	1.95915353901
NM_001323964	82.0	4.69543557682	43.0	13.8423987768
NM_201522	251.0	21.7474975142	200.0	26.2725198089
NM_018912	9.0	0.477837876577	9.0	0.786484230331
NM_182760	97.0	10.9673485051	69.0	14.985845299
NM_001977	0.0	-	0.0	-
NM_024821	103.0	18.9649184061	65.0	23.0170119195
NM_024827	92.0	7.70348456083	32.0	7.48917806047
NM_024825	29.0	2.12719861677	21.0	3.38012063154
NM_022096	12.0	0.756453356727	7.0	0.733737039708
NM_001331238	52.0	7.00021519537	39.0	9.9260863903
NM_001318192	0.0	-	0.0	-
NM_001037804	0.0	-	0.0	-
NM_001037806	648.0	32.3119823217	566.0	34.5301597429
NM_033305	34.0	0.737646134219	29.0	0.743905364038
NM_014967	72.0	3.59756222169	51.0	4.08024104301
NM_013358	0.0	-	0.0	-
NM_020882	0.0	-	0.0	-
NM_017607	360.0	29.6662382193	286.0	29.748679518
NM_080737	14.0	0.875302476745	11.0	1.33317399626
NM_001098507	600.0	63.1083342805	475.0	78.1541119568
NM_001278501	0.0	-	0.0	-
NM_001098504	1288.0	65.6177546453	896.0	99.6920095918
NM_013388	484.0	54.6225709764	299.0	58.2583698825
NM_013389	1.0	0.0484118157763	0.0	-
NM_001321834	159.0	11.0304301651	131.0	16.4649232938
NM_147156	84.0	5.46871635351	54.0	10.6232362706
NM_013386	278.0	18.9469937835	176.0	29.9880477149
NM_001039523	2114.0	251.227137134	1677.0	282.780432154
NM_013381	0.0	-	0.0	-
NM_001306091	64.0	2.01798990712	6.0	0.688266011895
NM_005398	42.0	3.9899091125	19.0	4.86619942373
NM_000421	26.0	2.96854920084	19.0	2.645216097
NM_001005325	0.0	-	0.0	-
NM_006647	7.0	1.04736132245	7.0	1.17792082614
NM_001190479	13.0	0.75358188491	9.0	1.92389318286
NM_006544	67.0	1.92344108717	22.0	2.52720148232
NM_024013	0.0	-	0.0	-
NM_001005327	0.0	-	0.0	-
NM_001350291	0.0	-	0.0	-
NM_018172	10.0	1.1574345534	4.0	1.96252557609
NM_001271765	114.0	13.8096804667	95.0	15.2910219046
NM_213600	0.0	-	0.0	-
NM_000663	63.0	2.75565151379	30.0	4.87693481483
NM_001145815	77.0	9.05813742665	66.0	9.03421437463
NM_004366	51.0	3.78755505938	36.0	3.26141625214
NM_018178	48.0	3.69853448209	37.0	10.5365665108
NM_001043229	7.0	1.23758396495	5.0	1.68972637775
NM_001351971	135.0	12.4896435517	55.0	16.5293897691
NM_001271769	165.0	9.95682431385	131.0	10.2000672031
NM_001271818	365.0	8.2491969745	112.0	35.7718387359
NM_005012	0.0	-	0.0	-
NM_001305206	61.0	3.16710592597	5.0	4.33217081955
NM_002348	0.0	-	0.0	-
NM_002349	0.0	-	0.0	-
NM_002618	128.0	6.92686768118	84.0	16.9340696986
NM_002619	0.0	-	0.0	-
NM_001349388	0.0	-	0.0	-
NM_002342	353.0	38.0291249033	208.0	38.8544054422
NM_002615	495.0	76.4510397853	431.0	83.7773597057
NM_002616	224.0	11.6226190839	186.0	11.7341091571
NM_152686	109.0	5.22000261276	37.0	8.39403348769
NM_002346	657.0	136.503166058	245.0	151.166506022
NM_178456	0.0	-	0.0	-
NM_002612	15.0	0.990545003606	4.0	0.790726324346
NM_002345	0.0	-	0.0	-
NM_018477	94.0	9.40902778244	67.0	13.0545511108
NM_178457	2.0	0.0519694638356	1.0	0.0485368363573
NM_004578	80.0	6.44044637161	35.0	13.0162940606
NM_001346880	2.0	0.171824496641	1.0	0.161276854273
NM_024533	3.0	0.225539477744	2.0	0.395363162173
NM_024532	24.0	2.68131066363	24.0	3.09284093953
NM_024535	0.0	-	0.0	-
NM_024534	3.0	0.24556224545	1.0	0.144405693985
NM_024536	1070.0	87.4081727243	936.0	98.2375560277
NM_001256006	17.0	0.797252472512	6.0	0.943376193911
NM_005961	0.0	-	0.0	-
NM_005014	0.0	-	0.0	-
NM_005967	372.0	33.5272628295	261.0	40.4127296148
NM_001130929	25.0	2.44530058269	3.0	5.09030071298
NM_032461	0.0	-	0.0	-
NM_005969	570.0	55.310018867	192.0	41.5888398677
NM_005968	1011.0	97.3678017341	957.0	106.624739421
NM_032464	13.0	1.44972507754	3.0	1.00137063206
NM_018717	17.0	0.586016560636	14.0	1.00460560327
NM_018714	253.0	20.3746248709	242.0	20.0913805919
NM_018715	977.0	57.912358621	560.0	87.2066814307
NM_033229	0.0	-	0.0	-
NM_018713	0.0	-	0.0	-
NM_018710	101.0	10.2695704771	52.0	16.415233307
NM_018711	0.0	-	0.0	-
NM_033225	288.0	4.91501830385	255.0	5.82564569676
NM_033224	209.0	5.61595697268	67.0	17.4338733684
NM_033226	0.0	-	0.0	-
NM_001308491	0.0	-	0.0	-
NM_018718	3.0	0.113013151814	1.0	0.217766875421
NM_033222	65.0	4.6848785323	18.0	2.76084106466
NM_001277075	0.0	-	0.0	-
NM_001252274	0.0	-	0.0	-
NM_004633	0.0	-	0.0	-
NM_001282448	0.0	-	0.0	-
NM_001252271	3.0	0.277023168053	3.0	0.604788203522
NM_001621	97.0	3.79389148705	51.0	4.89244450152
NM_001282442	0.0	-	0.0	-
NM_177439	275.0	30.6672612557	169.0	41.9639424631
NM_001130438	2432.0	75.1513018882	2329.0	76.5476052334
NM_031844	1779.0	63.4926904006	1343.0	132.421769637
NM_001353554	0.0	-	0.0	-
NM_001329851	0.0	-	0.0	-
NM_001353004	145.0	8.30290437364	101.0	21.9944544176
NM_001163735	597.0	33.1442075053	478.0	40.093326316
NM_139174	0.0	-	0.0	-
NM_000298	1.0	0.0802939317196	1.0	0.141643150274
NM_181877	81.0	5.28184925862	53.0	7.0188211457
NM_021951	0.0	-	0.0	-
NM_021954	6.0	0.281653526482	5.0	0.934000130821
NM_021955	0.0	-	0.0	-
NM_021957	1.0	0.0780122714632	1.0	0.115688652568
NM_021958	155.0	16.6250383251	113.0	18.8205801412
NM_001267818	128.0	27.1482704692	75.0	35.5137259045
NM_007006	448.0	24.8381725736	195.0	69.6567465986
NM_032795	212.0	20.6205812322	121.0	26.070958149
NM_205839	0.0	-	0.0	-
NM_004673	36.0	2.4805526317	25.0	4.13845586421
NM_032790	67.0	10.8990726318	49.0	13.1276176282
NM_018416	88.0	3.92218719657	34.0	4.81586710932
NM_007137	35.0	1.08814164624	13.0	1.59936940831
NM_203411	35.0	9.78455972288	21.0	10.6896314972
NM_001034841	626.0	19.8666522696	324.0	49.2315651046
NM_213605	40.0	4.18560058626	28.0	4.62566880206
NM_001060	22.0	2.06665034714	15.0	3.55137259045
NM_001286121	0.0	-	0.0	-
NM_001242498	56.0	9.50189466422	35.0	10.797607573
NM_001010844	17.0	1.20466513393	14.0	4.36868720194
NM_001105248	30.0	1.49105635205	0.0	-
NM_001115152	0.0	-	0.0	-
NM_001318909	459.0	28.093563454	397.0	35.0309752208
NM_001318905	404.0	25.5927175074	140.0	29.0874326456
NM_001130677	118.0	8.92891397903	61.0	13.0740355154
NM_001320878	0.0	-	0.0	-
NM_001030055	201.0	5.1136215409	162.0	8.77848266669
NM_006517	125.0	7.37546589661	59.0	8.89859976491
NM_001190724	55.0	4.73016328133	29.0	8.1726627364
NM_014810	164.0	2.97791670723	113.0	2.95165609014
NM_014812	55.0	1.87060048472	27.0	1.38738795458
NM_005347	985.0	60.6220195742	698.0	86.7915700191
NM_005346	284.0	27.5361029045	48.0	6.08933169403
NM_001014435	0.0	-	0.0	-
NM_014819	209.0	10.4879640075	129.0	14.81859051
NM_001005470	0.0	-	0.0	-
NM_001030059	0.0	-	0.0	-
NM_000297	92.0	4.42582554607	72.0	6.05162685382
NM_016848	6.0	0.150082576304	3.0	0.410646107938
NM_001300800	166.0	10.8101055653	40.0	15.0128684622
NM_001172288	0.0	-	0.0	-
NM_001242903	269.0	15.3314585505	232.0	20.9017657595
NM_001172285	0.0	-	0.0	-
NM_001319050	466.0	24.0718491222	379.0	25.4263455712
NM_001112726	480.0	17.4915031211	362.0	18.9601425914
NM_001099294	107.0	3.87832435274	18.0	7.33003302669
NM_001290189	515.0	35.0800762823	313.0	78.9233002185
NM_012419	106.0	17.6667462671	44.0	16.9837521419
NM_173200	7.0	0.299744311174	5.0	0.638282221063
NM_001004309	5.0	0.664674739453	5.0	0.841372018674
NM_001099293	37.0	2.06495524583	35.0	2.30815255001
NM_001277335	0.0	-	0.0	-
NM_001004306	6.0	0.522454242814	4.0	1.46747407942
NM_001144871	0.0	-	0.0	-
NM_001277331	0.0	-	0.0	-
NM_012416	33.0	1.74449076793	29.0	2.13553302968
NM_001277333	0.0	-	0.0	-
NM_012414	194.0	6.46757814698	172.0	10.0491445926
NM_018370	27.0	1.86198976122	6.0	2.04463961693
NM_001330464	131.0	6.09904932988	42.0	9.58174251854
NM_001042685	0.0	-	0.0	-
NM_152334	30.0	2.22526807125	28.0	2.83991870413
NM_001330469	1216.0	243.733118962	1040.0	255.128324891
NM_004910	510.0	29.4866449251	466.0	30.4845639486
NM_001173524	137.0	10.3091522909	90.0	13.599319159
NM_001114091	225.0	9.32099825367	126.0	12.3490327766
NM_001348161	0.0	-	0.0	-
NM_001173523	2341.0	65.5347056045	1845.0	119.638277904
NM_001348162	0.0	-	0.0	-
NM_024327	112.0	14.4104563628	65.0	30.9585540438
NM_182502	0.0	-	0.0	-
NM_182501	105.0	15.672031517	81.0	17.2697113194
NM_182500	4.0	0.925509220541	2.0	0.999322839357
NM_001348169	929.0	84.413049235	875.0	102.391106295
NM_182506	0.0	-	0.0	-
NM_182505	9.0	1.67225088061	6.0	3.09284093953
NM_182504	1.0	0.286105894875	1.0	0.306183501532
NM_001354525	34.0	3.62925765119	17.0	7.60748238423
NM_058169	35.0	1.33432753905	9.0	3.72082894756
NM_177938	0.0	-	0.0	-
NM_001172132	0.0	-	0.0	-
NM_058165	1.0	0.222932877941	0.0	-
NM_058164	87.0	10.5285268833	78.0	13.9619676699
NM_139175	0.0	-	0.0	-
NM_018327	0.0	-	0.0	-
NM_001351156	422.0	11.4642129466	322.0	13.9942525471
NM_018326	0.0	-	0.0	-
NM_001062	0.0	-	0.0	-
NM_004767	0.0	-	0.0	-
NM_173502	1.0	0.0860635555558	1.0	0.0951458077192
NM_001066	190.0	12.6322564632	103.0	18.1576094697
NM_001067	245.0	10.4053426707	193.0	10.2603450403
NM_004760	85.0	5.28055604092	53.0	10.4013855533
NM_004761	349.0	25.5154750281	291.0	30.4632906422
NM_001330602	708.0	105.738862732	631.0	106.181148757
NM_001321236	260.0	12.6497317598	213.0	13.9788435373
NM_015204	179.0	4.13187186829	147.0	7.22098146979
NM_001291380	0.0	-	0.0	-
NM_001195234	0.0	-	0.0	-
NM_001321233	0.0	-	0.0	-
NM_022371	382.0	43.9848038987	271.0	55.4561404308
NM_022370	94.0	5.04335459309	86.0	5.04993062801
NM_022373	96.0	8.06051741766	37.0	7.40407376433
NM_022375	0.0	-	0.0	-
NM_001199563	472.0	20.7234237113	136.0	30.6828098378
NM_014339	169.0	4.79699342282	113.0	10.6150676921
NM_001164824	213.0	8.65799941598	47.0	41.160281034
NM_001242546	115.0	7.87292236919	40.0	29.3494815883
NM_000441	33.0	1.63616808631	17.0	1.77280639428
NM_000440	0.0	-	0.0	-
NM_000447	164.0	17.4372703275	116.0	21.04142121
NM_000446	0.0	-	0.0	-
NM_007279	2004.0	156.386523853	1366.0	233.726076434
NM_003920	611.0	28.781249144	535.0	36.040507943
NM_006875	59.0	6.59155538141	41.0	10.7026835504
NM_006876	221.0	26.0859468421	179.0	35.0447626009
NM_000448	3.0	0.111398678217	2.0	0.156024542926
NM_006871	0.0	-	0.0	-
NM_006872	0.0	-	0.0	-
NM_014886	34.0	5.95937644446	13.0	4.05663811609
NM_001037582	164.0	12.9135827304	86.0	21.1608875561
NM_006730	141.0	10.806510422	76.0	20.4284015412
NM_001320724	42.0	5.66963880517	25.0	6.99697692505
NM_001320727	0.0	-	0.0	-
NM_018067	1735.0	118.711913575	1311.0	126.810151728
NM_003925	52.0	4.80173491292	42.0	5.88757672826
NM_001199972	0.0	-	0.0	-
NM_058180	82.0	6.6807014359	14.0	3.53011566473
NM_021570	118.0	19.4544286358	64.0	20.4410507062
NM_145341	77.0	5.08754771097	52.0	9.226863166
NM_020153	84.0	10.9461826532	50.0	11.4388780067
NM_004580	10.0	0.706373039095	6.0	2.20121111912
NM_004581	172.0	18.3277464834	157.0	22.5120341391
NM_020157	0.0	-	0.0	-
NM_003927	136.0	6.40506612458	112.0	22.1403370817
NM_004584	136.0	15.6595113357	58.0	12.0505078103
NM_020154	153.0	35.5015844597	115.0	38.5438407896
NM_018639	341.0	28.9097994691	205.0	41.2251514532
NM_004588	1.0	0.0496412909839	0.0	-
NM_001146041	0.0	-	0.0	-
NM_018475	249.0	30.8046957577	159.0	39.8453077348
NM_014331	17.0	0.430522945874	5.0	0.811203300873
NM_001317107	0.0	-	0.0	-
NM_032882	0.0	-	0.0	-
NM_016248	53.0	1.30541582801	40.0	1.71282463528
NM_016249	0.0	-	0.0	-
NM_014880	0.0	-	0.0	-
NM_203400	15.0	3.35317155841	9.0	6.05787853445
NM_001317100	40.0	3.15779559577	18.0	4.91948525281
NM_016242	0.0	-	0.0	-
NM_016243	273.0	40.5984787236	161.0	42.851681819
NM_016240	546.0	36.7410082858	289.0	38.7768541957
NM_018328	19.0	0.771667927233	11.0	0.599259481929
NM_016246	3.0	0.592565321478	2.0	0.601068718875
NM_016247	1.0	0.0292546017987	1.0	0.0655755325343
NM_172159	0.0	-	0.0	-
NM_016245	102.0	13.2072667147	74.0	20.0229768909
NM_001348990	131.0	3.57589217777	69.0	10.0351642627
NM_001304799	288.0	31.5836252496	159.0	34.5326000368
NM_000709	546.0	75.2010152681	426.0	77.7925777122
NM_001304793	109.0	4.145128923	29.0	20.1871754771
NM_001134453	0.0	-	0.0	-
NM_152720	16.0	1.61877886028	8.0	1.28512522931
NM_001304794	26.0	1.97349962404	11.0	4.74017420891
NM_001319967	0.0	-	0.0	-
NM_001199978	0.0	-	0.0	-
NM_001198721	3.0	0.286777504956	0.0	-
NM_005602	0.0	-	0.0	-
NM_001201552	71.0	8.67387241491	39.0	7.69091439442
NM_030907	14.0	2.19274492251	7.0	2.20121111912
NM_203471	0.0	-	0.0	-
NM_182565	272.0	41.8243965441	103.0	50.8413065151
NM_005603	3.0	0.119052022522	3.0	0.1951552989
NM_001010846	0.0	-	0.0	-
NM_002487	535.0	68.9082352711	392.0	99.1502051919
NM_001010847	0.0	-	0.0	-
NM_001001888	0.0	-	0.0	-
NM_004383	288.0	25.6818675388	194.0	35.0339100068
NM_005601	1.0	0.295804399786	1.0	0.490631394022
NM_003039	0.0	-	0.0	-
NM_001287763	4.0	0.368806693167	2.0	0.875750660297
NM_000911	1.0	0.137730797194	1.0	0.218350700825
NM_002489	321.0	38.1104729765	117.0	116.207840667
NM_001242481	171.0	14.2841669238	63.0	30.9097778234
NM_007232	18.0	1.64105217015	12.0	2.19134021725
NM_001003954	0.0	-	0.0	-
NM_181745	0.0	-	0.0	-
NM_007237	0.0	-	0.0	-
NM_000916	13.0	0.728520102041	9.0	1.87949564787
NM_000918	5070.0	480.518068856	3256.0	520.990777884
NM_018008	29.0	3.39678743646	29.0	5.13456419744
NM_022731	1112.0	42.0327801448	158.0	52.7388532885
NM_152556	21.0	1.30162940606	11.0	2.20663282139
NM_001354366	0.0	-	0.0	-
NM_001333	45.0	2.42877171196	36.0	8.75227824082
NM_194283	169.0	6.65150118938	47.0	6.63415274897
NM_194282	92.0	3.66641134375	64.0	6.94995724012
NM_006051	28.0	3.17023362291	15.0	2.4730205893
NM_001242729	0.0	-	0.0	-
NM_194287	0.0	-	0.0	-
NM_001330	18.0	2.64304075481	11.0	4.43511349249
NM_194285	137.0	5.83777772733	95.0	11.2788004136
NM_194284	2.0	0.250342658015	0.0	-
NM_003932	94.0	6.41369360987	19.0	4.18230112634
NM_006725	3.0	0.222797356434	2.0	0.243482246361
NM_003930	42.0	2.56679495682	14.0	3.16729822141
NM_003931	60.0	4.55281554453	36.0	5.2357378762
NM_003936	5.0	0.483256396802	3.0	0.66395226691
NM_001167734	224.0	15.156719265	212.0	15.7827239656
NM_003934	468.0	36.2206256624	359.0	51.0273774788
NM_006512	0.0	-	0.0	-
NM_001244676	8.0	0.902852412833	2.0	0.401205967525
NM_138639	220.0	28.9776687488	199.0	48.3806491645
NM_153696	0.0	-	0.0	-
NM_000489	68.0	1.48081475287	46.0	1.50279234848
NM_199344	85.0	24.2621809684	48.0	24.2816829041
NM_153693	0.0	-	0.0	-
NM_153692	0.0	-	0.0	-
NM_001184866	1.0	0.103400099121	0.0	-
NM_001010853	107.0	5.54834135438	74.0	13.7915698951
